item_id,description,division,spanYears,year,up,down,level,all,up12,down12,level12,all12,up_ch_median,down_ch_median,up_ch12_median,down_ch12_median,up_ch_mean,up_ch12_mean,down_ch_mean,down_ch12_mean,up_sh,down_sh,up_sh12,down_sh12,group,yearMax,rankRise,rankRiseLatest,inflationRank,up_sh12_longRun,up_ch12_longRunMean
210114,CHILLED GARLIC BREAD,1,13,2022,346,151,1609,2106,876,296,638,1810,.11111114,-.21686748,.12499996,-.20000003,.17718513,.36988986,-.20610158,-.22769642,.1642925,.071699902,.48397791,.16353591,101,2022,356,356,356,.32964584,.30555165
212939,CHILLED PIZZA EACH 300-600G,1,8,2022,519,199,1255,1973,1096,349,222,1667,.083333336,-.2510204,.125,-.19259258,.15960918,.25531021,-.24423635,-.20290354,.26305118,.10086163,.6574685,.20935813,101,2022,177,177,177,.43439502,.28643298
211808,CHILLED POT DESSERT 125-200G,1,22,2022,182,15,1118,1315,731,47,323,1101,.076923095,-.28571427,.14285718,-.14285718,.11534409,.18099457,-.23635325,-.15537322,.13840304,.011406844,.66394186,.042688467,101,2022,171,171,171,.35995117,.1812073
212937,CHILLED READY MEAL-FISH/VEG,1,14,2022,263,25,841,1129,797,38,71,906,.07142859,-.11764706,.17857143,-.23411372,.082548477,.24058431,-.13399313,-.25451559,.23294951,.022143491,.87969095,.041942604,101,2022,24,24,24,.44867793,.17365669
212936,CHILLED READY MEAL-MEAT-SERVS1,1,14,2022,312,24,824,1160,927,34,50,1011,.07142859,-.098214284,.14035091,-.21428572,.072548822,.1792776,-.11428396,-.17902903,.26896551,.020689655,.91691393,.033630069,101,2022,14,14,14,.46456093,.14715026
220319,CHINESE TAKEAWAY,11,21,2022,116,17,1020,1153,731,54,171,956,.077677235,-.088607632,.081967212,-.090909094,.087630734,.10321459,-.10240176,-.11435832,.10060711,.014744146,.76464432,.056485355,1101,2022,82,82,82,.38121605,.068660662
212222,CHOCOLATE 10,1,20,2022,50,22,768,840,128,35,266,429,.20089287,-.21428569,.13333337,-.21428569,.20049125,.16671103,-.18773355,-.20056966,.05952381,.026190476,.2983683,.081585079,101,2022,548,548,548,.50816166,.10314114
212226,CHOCOLATE 12,1,6,2022,160,49,1412,1621,319,127,851,1297,.24000001,-.21428569,.24000001,-.32432434,.22664005,.24170351,-.21305826,-.29517972,.098704502,.030228253,.2459522,.097918272,101,2022,569,569,569,.24425645,.24165486
212211,CHOCOLATE 4,1,35,2022,41,26,1014,1081,206,73,421,700,.10101012,-.066666685,.1666666,-.066666685,.13575564,.15511389,-.092178673,-.10004456,.037927844,.024051804,.29428571,.10428572,101,2022,551,551,551,.55065405,.092080384
212938,CHOCOLATE COVERED ICE CREAM,1,11,2022,305,185,1152,1642,1065,253,346,1664,.14814815,-.1935484,.22580643,-.21250002,.20131417,.41654086,-.20784907,-.21681187,.18574908,.11266748,.64002407,.15204327,101,2022,192,192,192,.33498979,.4301168
212225,CHOCOLATE LARGE BAR 100-200G,1,7,2022,217,170,1363,1750,489,192,710,1391,.31249991,-.23809519,.1,-.11111107,.30206534,.21905787,-.2389832,-.17813498,.124,.09714286,.35154566,.1380302,101,2022,501,501,501,.22649394,.30334026
310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,11,6,2022,325,72,2146,2543,699,148,85,932,.037174687,-.052380905,.067415774,-.16736405,.055775296,.10668009,-.11526939,-.16747658,.12780181,.028313017,.75,.15879828,1101,2022,92,92,92,.64546251,.068514436
310222,CIDER FLAVOURED BOTT 500-568ML,2,6,2022,237,48,1928,2213,962,67,985,2014,.055555571,-.02173911,.10000002,-.043478221,.096172921,.17784281,-.083704375,-.085894518,.10709444,.021690013,.47765639,.033267129,201,2022,364,364,364,.28519258,.11833676
320115,CIGARETTES 15,2,21,2022,164,30,1129,1323,1036,70,3,1109,.037037,-.010291586,.071770333,-.030303063,.036211718,.071360826,-.03112538,-.036405042,.1239607,.022675738,.93417495,.063119926,202,2022,10,10,10,.96798408,.057878889
