price,date,number,year
3.8,367,1,2018
3.8,367,2,2018
3.8,367,3,2018
3.8,367,4,2018
3.8,367,5,2018
3.8,367,6,2018
3.8,367,7,2018
3.8,367,8,2018
3.8499999,367,1,2018
3.8499999,367,2,2018
3.8499999,367,3,2018
3.8499999,367,4,2018
3.8499999,367,5,2018
3.9000001,367,1,2018
3.9000001,367,2,2018
3.9000001,367,3,2018
3.9000001,367,4,2018
3.9000001,367,5,2018
3.95,367,1,2018
3.95,367,2,2018
3.95,367,3,2018
4,367,1,2018
4,367,2,2018
4,367,3,2018
4,367,4,2018
4.0999999,367,1,2018
4.1999998,367,1,2018
4.1999998,367,2,2018
4.1999998,367,3,2018
4.1999998,367,4,2018
4.25,367,1,2018
4.25,367,2,2018
4.25,367,3,2018
4.3000002,367,1,2018
4.3499999,367,1,2018
4.4000001,367,1,2018
4.4000001,367,2,2018
4.4499998,367,1,2018
4.4499998,367,2,2018
4.4499998,367,3,2018
4.5,367,1,2018
4.5,367,2,2018
4.5,367,3,2018
4.5,367,4,2018
4.6500001,367,1,2018
4.6999998,367,1,2018
4.75,367,1,2018
4.8000002,367,1,2018
4.8499999,367,1,2018
4.9499998,367,1,2018
5,367,1,2018
5.1500001,367,1,2018
5.25,367,1,2018
5.4499998,367,1,2018
5.75,367,1,2018
5.8000002,367,1,2018
1.5,368,1,2018
1.6900001,368,1,2018
1.75,368,1,2018
1.79,368,1,2018
1.79,368,2,2018
1.8,368,1,2018
1.89,368,1,2018
1.95,368,1,2018
1.99,368,1,2018
1.99,368,2,2018
1.99,368,3,2018
1.99,368,4,2018
1.99,368,5,2018
1.99,368,6,2018
1.99,368,7,2018
1.99,368,8,2018
1.99,368,9,2018
1.99,368,10,2018
1.99,368,11,2018
1.99,368,12,2018
1.99,368,13,2018
1.99,368,14,2018
1.99,368,15,2018
1.99,368,16,2018
1.99,368,17,2018
1.99,368,18,2018
1.99,368,19,2018
1.99,368,20,2018
1.99,368,21,2018
1.99,368,22,2018
1.99,368,23,2018
1.99,368,24,2018
1.99,368,25,2018
1.99,368,26,2018
1.99,368,27,2018
1.99,368,28,2018
1.99,368,29,2018
1.99,368,30,2018
1.99,368,31,2018
1.99,368,32,2018
1.99,368,33,2018
1.99,368,34,2018
2.0999999,368,1,2018
2.0999999,368,2,2018
2.1500001,368,1,2018
2.1500001,368,2,2018
2.1500001,368,3,2018
2.1900001,368,1,2018
2.1900001,368,2,2018
2.2,368,1,2018
2.25,368,1,2018
2.29,368,1,2018
2.29,368,2,2018
2.29,368,3,2018
2.29,368,4,2018
2.29,368,5,2018
2.29,368,6,2018
2.29,368,7,2018
2.29,368,8,2018
2.29,368,9,2018
2.3,368,1,2018
2.3,368,2,2018
2.3499999,368,1,2018
2.3499999,368,2,2018
2.3499999,368,3,2018
2.3900001,368,1,2018
2.4000001,368,1,2018
2.4000001,368,2,2018
2.45,368,1,2018
2.49,368,1,2018
2.49,368,2,2018
2.49,368,3,2018
2.49,368,4,2018
2.49,368,5,2018
2.49,368,6,2018
2.49,368,7,2018
2.49,368,8,2018
2.49,368,9,2018
2.49,368,10,2018
2.49,368,11,2018
2.5,368,1,2018
2.55,368,1,2018
2.5999999,368,1,2018
2.5999999,368,2,2018
2.5999999,368,3,2018
2.5999999,368,4,2018
2.5999999,368,5,2018
2.5999999,368,6,2018
2.6900001,368,1,2018
2.6900001,368,2,2018
2.6900001,368,3,2018
2.7,368,1,2018
2.7,368,2,2018
2.75,368,1,2018
2.75,368,2,2018
2.75,368,3,2018
2.79,368,1,2018
2.8,368,1,2018
2.8,368,2,2018
2.8,368,3,2018
2.8,368,4,2018
2.8499999,368,1,2018
2.8499999,368,2,2018
2.8499999,368,3,2018
2.8499999,368,4,2018
2.8499999,368,5,2018
2.9000001,368,1,2018
2.9000001,368,2,2018
2.9000001,368,3,2018
2.9000001,368,4,2018
2.9000001,368,5,2018
2.9000001,368,6,2018
2.9000001,368,7,2018
2.9000001,368,8,2018
2.9000001,368,9,2018
2.9000001,368,10,2018
2.9000001,368,11,2018
3,368,1,2018
3,368,2,2018
3,368,3,2018
3,368,4,2018
3,368,5,2018
3,368,6,2018
3.05,368,1,2018
3.05,368,2,2018
3.05,368,3,2018
3.05,368,4,2018
3.0899999,368,1,2018
3.0999999,368,1,2018
3.0999999,368,2,2018
3.0999999,368,3,2018
3.0999999,368,4,2018
3.0999999,368,5,2018
3.0999999,368,6,2018
3.1500001,368,1,2018
3.2,368,1,2018
3.2,368,2,2018
3.2,368,3,2018
3.2,368,4,2018
3.2,368,5,2018
3.2,368,6,2018
3.2,368,7,2018
3.2,368,8,2018
3.2,368,9,2018
3.2,368,10,2018
3.25,368,1,2018
3.25,368,2,2018
3.25,368,3,2018
3.3,368,1,2018
3.3,368,2,2018
3.3,368,3,2018
3.3,368,4,2018
3.3,368,5,2018
3.3,368,6,2018
3.3,368,7,2018
3.3,368,8,2018
3.3,368,9,2018
3.3499999,368,1,2018
3.3499999,368,2,2018
3.3499999,368,3,2018
3.3499999,368,4,2018
3.3499999,368,5,2018
3.3499999,368,6,2018
3.3900001,368,1,2018
3.3900001,368,2,2018
3.4000001,368,1,2018
3.4000001,368,2,2018
3.4000001,368,3,2018
3.4000001,368,4,2018
3.4000001,368,5,2018
3.4000001,368,6,2018
3.4000001,368,7,2018
3.45,368,1,2018
3.45,368,2,2018
3.45,368,3,2018
3.49,368,1,2018
3.5,368,1,2018
3.5,368,2,2018
3.5,368,3,2018
3.5,368,4,2018
3.5,368,5,2018
3.5,368,6,2018
3.5,368,7,2018
3.5,368,8,2018
3.5,368,9,2018
3.5,368,10,2018
3.5,368,11,2018
3.5,368,12,2018
3.5,368,13,2018
3.5,368,14,2018
3.5,368,15,2018
3.55,368,1,2018
3.5999999,368,1,2018
3.5999999,368,2,2018
3.5999999,368,3,2018
3.5999999,368,4,2018
3.5999999,368,5,2018
3.5999999,368,6,2018
3.5999999,368,7,2018
3.5999999,368,8,2018
3.5999999,368,9,2018
3.5999999,368,10,2018
3.5999999,368,11,2018
3.5999999,368,12,2018
3.6500001,368,1,2018
3.6500001,368,2,2018
3.6900001,368,1,2018
3.7,368,1,2018
3.7,368,2,2018
3.7,368,3,2018
3.7,368,4,2018
3.7,368,5,2018
3.7,368,6,2018
3.7,368,7,2018
3.7,368,8,2018
3.75,368,1,2018
3.75,368,2,2018
3.75,368,3,2018
3.75,368,4,2018
3.75,368,5,2018
3.8,368,1,2018
3.8,368,2,2018
3.8,368,3,2018
3.8,368,4,2018
3.8,368,5,2018
3.8,368,6,2018
3.8,368,7,2018
3.8,368,8,2018
3.8,368,9,2018
3.8499999,368,1,2018
3.8499999,368,2,2018
3.8499999,368,3,2018
3.8499999,368,4,2018
3.8499999,368,5,2018
3.9000001,368,1,2018
3.9000001,368,2,2018
3.9000001,368,3,2018
3.9000001,368,4,2018
3.9000001,368,5,2018
3.95,368,1,2018
3.95,368,2,2018
4,368,1,2018
4,368,2,2018
4,368,3,2018
4.0999999,368,1,2018
4.1999998,368,1,2018
4.1999998,368,2,2018
4.1999998,368,3,2018
4.1999998,368,4,2018
4.25,368,1,2018
4.3000002,368,1,2018
4.3499999,368,1,2018
4.3499999,368,2,2018
4.4000001,368,1,2018
4.4000001,368,2,2018
4.4499998,368,1,2018
4.4499998,368,2,2018
4.4499998,368,3,2018
4.4499998,368,4,2018
4.5,368,1,2018
4.5,368,2,2018
4.5,368,3,2018
4.5,368,4,2018
4.6500001,368,1,2018
4.6999998,368,1,2018
4.75,368,1,2018
4.8000002,368,1,2018
4.8499999,368,1,2018
5,368,1,2018
5.1500001,368,1,2018
5.3499999,368,1,2018
5.4499998,368,1,2018
5.75,368,1,2018
5.8000002,368,1,2018
1.6900001,369,1,2018
1.6900001,369,2,2018
1.75,369,1,2018
1.75,369,2,2018
1.79,369,1,2018
1.79,369,2,2018
1.8,369,1,2018
1.89,369,1,2018
1.89,369,2,2018
1.89,369,3,2018
1.89,369,4,2018
1.89,369,5,2018
1.95,369,1,2018
1.95,369,2,2018
1.99,369,1,2018
1.99,369,2,2018
1.99,369,3,2018
1.99,369,4,2018
1.99,369,5,2018
1.99,369,6,2018
1.99,369,7,2018
1.99,369,8,2018
1.99,369,9,2018
1.99,369,10,2018
1.99,369,11,2018
1.99,369,12,2018
1.99,369,13,2018
1.99,369,14,2018
1.99,369,15,2018
1.99,369,16,2018
1.99,369,17,2018
1.99,369,18,2018
1.99,369,19,2018
1.99,369,20,2018
1.99,369,21,2018
1.99,369,22,2018
1.99,369,23,2018
1.99,369,24,2018
1.99,369,25,2018
1.99,369,26,2018
1.99,369,27,2018
1.99,369,28,2018
1.99,369,29,2018
1.99,369,30,2018
1.99,369,31,2018
1.99,369,32,2018
1.99,369,33,2018
1.99,369,34,2018
2.0999999,369,1,2018
2.0999999,369,2,2018
2.1500001,369,1,2018
2.1500001,369,2,2018
2.1500001,369,3,2018
2.1500001,369,4,2018
2.1900001,369,1,2018
2.2,369,1,2018
2.29,369,1,2018
2.29,369,2,2018
2.29,369,3,2018
2.29,369,4,2018
2.29,369,5,2018
2.29,369,6,2018
2.29,369,7,2018
2.29,369,8,2018
2.29,369,9,2018
2.29,369,10,2018
2.29,369,11,2018
2.29,369,12,2018
2.3,369,1,2018
2.3,369,2,2018
2.3499999,369,1,2018
2.3499999,369,2,2018
2.3499999,369,3,2018
2.3900001,369,1,2018
2.3900001,369,2,2018
2.4000001,369,1,2018
2.4000001,369,2,2018
2.45,369,1,2018
2.49,369,1,2018
2.49,369,2,2018
2.49,369,3,2018
2.49,369,4,2018
2.49,369,5,2018
2.49,369,6,2018
2.49,369,7,2018
2.49,369,8,2018
2.5,369,1,2018
2.5999999,369,1,2018
2.5999999,369,2,2018
2.5999999,369,3,2018
2.5999999,369,4,2018
2.5999999,369,5,2018
2.5999999,369,6,2018
2.6900001,369,1,2018
2.6900001,369,2,2018
2.7,369,1,2018
2.7,369,2,2018
2.7,369,3,2018
2.75,369,1,2018
2.75,369,2,2018
2.75,369,3,2018
2.79,369,1,2018
2.8,369,1,2018
2.8,369,2,2018
2.8,369,3,2018
2.8499999,369,1,2018
2.8499999,369,2,2018
2.8499999,369,3,2018
2.8499999,369,4,2018
2.9000001,369,1,2018
2.9000001,369,2,2018
2.9000001,369,3,2018
2.9000001,369,4,2018
2.9000001,369,5,2018
2.9000001,369,6,2018
2.9000001,369,7,2018
2.9000001,369,8,2018
3,369,1,2018
3,369,2,2018
3,369,3,2018
3,369,4,2018
3,369,5,2018
3,369,6,2018
3.05,369,1,2018
3.05,369,2,2018
3.05,369,3,2018
3.05,369,4,2018
3.05,369,5,2018
3.05,369,6,2018
3.0899999,369,1,2018
3.0999999,369,1,2018
3.0999999,369,2,2018
3.0999999,369,3,2018
3.0999999,369,4,2018
3.0999999,369,5,2018
3.0999999,369,6,2018
3.1500001,369,1,2018
3.2,369,1,2018
3.2,369,2,2018
3.2,369,3,2018
3.2,369,4,2018
3.2,369,5,2018
3.2,369,6,2018
3.2,369,7,2018
3.2,369,8,2018
3.2,369,9,2018
3.25,369,1,2018
3.25,369,2,2018
3.25,369,3,2018
3.25,369,4,2018
3.3,369,1,2018
3.3,369,2,2018
3.3,369,3,2018
3.3,369,4,2018
3.3,369,5,2018
3.3,369,6,2018
3.3,369,7,2018
3.3,369,8,2018
3.3,369,9,2018
3.3499999,369,1,2018
3.3499999,369,2,2018
3.3499999,369,3,2018
3.3499999,369,4,2018
3.3499999,369,5,2018
3.3900001,369,1,2018
3.3900001,369,2,2018
3.4000001,369,1,2018
3.4000001,369,2,2018
3.4000001,369,3,2018
3.4000001,369,4,2018
3.4000001,369,5,2018
3.4000001,369,6,2018
3.4000001,369,7,2018
3.4000001,369,8,2018
3.45,369,1,2018
3.45,369,2,2018
3.45,369,3,2018
3.45,369,4,2018
3.49,369,1,2018
3.49,369,2,2018
3.5,369,1,2018
3.5,369,2,2018
3.5,369,3,2018
3.5,369,4,2018
3.5,369,5,2018
3.5,369,6,2018
3.5,369,7,2018
3.5,369,8,2018
3.5,369,9,2018
3.5,369,10,2018
3.5,369,11,2018
3.5,369,12,2018
3.55,369,1,2018
3.55,369,2,2018
3.5999999,369,1,2018
3.5999999,369,2,2018
3.5999999,369,3,2018
3.5999999,369,4,2018
3.5999999,369,5,2018
3.5999999,369,6,2018
3.5999999,369,7,2018
3.5999999,369,8,2018
3.5999999,369,9,2018
3.5999999,369,10,2018
3.5999999,369,11,2018
3.5999999,369,12,2018
3.6500001,369,1,2018
3.6900001,369,1,2018
3.7,369,1,2018
3.7,369,2,2018
3.7,369,3,2018
3.7,369,4,2018
3.7,369,5,2018
3.7,369,6,2018
3.7,369,7,2018
3.7,369,8,2018
3.7,369,9,2018
3.7,369,10,2018
3.7,369,11,2018
3.7,369,12,2018
3.75,369,1,2018
3.75,369,2,2018
3.75,369,3,2018
3.75,369,4,2018
3.75,369,5,2018
3.8,369,1,2018
3.8,369,2,2018
3.8,369,3,2018
3.8,369,4,2018
3.8,369,5,2018
3.8,369,6,2018
3.8,369,7,2018
3.8499999,369,1,2018
3.8499999,369,2,2018
3.8499999,369,3,2018
3.9000001,369,1,2018
3.9000001,369,2,2018
3.9000001,369,3,2018
3.9000001,369,4,2018
3.9000001,369,5,2018
3.9000001,369,6,2018
3.95,369,1,2018
3.95,369,2,2018
4,369,1,2018
4,369,2,2018
4,369,3,2018
4.0999999,369,1,2018
4.1999998,369,1,2018
4.1999998,369,2,2018
4.1999998,369,3,2018
4.1999998,369,4,2018
4.25,369,1,2018
4.3000002,369,1,2018
4.3499999,369,1,2018
4.3499999,369,2,2018
4.4000001,369,1,2018
4.4000001,369,2,2018
4.4499998,369,1,2018
4.4499998,369,2,2018
4.4499998,369,3,2018
4.4499998,369,4,2018
4.5,369,1,2018
4.5,369,2,2018
4.5999999,369,1,2018
4.6999998,369,1,2018
4.6999998,369,2,2018
4.8000002,369,1,2018
4.8000002,369,2,2018
4.8499999,369,1,2018
4.8499999,369,2,2018
5.0999999,369,1,2018
5.0999999,369,2,2018
5.1500001,369,1,2018
5.3499999,369,1,2018
5.4499998,369,1,2018
5.75,369,1,2018
5.8000002,369,1,2018
1.6900001,370,1,2018
1.6900001,370,2,2018
1.6900001,370,3,2018
1.75,370,1,2018
1.75,370,2,2018
1.79,370,1,2018
1.8,370,1,2018
1.89,370,1,2018
1.89,370,2,2018
1.89,370,3,2018
1.89,370,4,2018
1.89,370,5,2018
1.89,370,6,2018
1.95,370,1,2018
1.95,370,2,2018
1.99,370,1,2018
1.99,370,2,2018
1.99,370,3,2018
1.99,370,4,2018
1.99,370,5,2018
1.99,370,6,2018
1.99,370,7,2018
1.99,370,8,2018
1.99,370,9,2018
1.99,370,10,2018
1.99,370,11,2018
1.99,370,12,2018
1.99,370,13,2018
1.99,370,14,2018
1.99,370,15,2018
1.99,370,16,2018
1.99,370,17,2018
1.99,370,18,2018
1.99,370,19,2018
1.99,370,20,2018
1.99,370,21,2018
1.99,370,22,2018
1.99,370,23,2018
1.99,370,24,2018
1.99,370,25,2018
1.99,370,26,2018
1.99,370,27,2018
1.99,370,28,2018
1.99,370,29,2018
1.99,370,30,2018
1.99,370,31,2018
2,370,1,2018
2.0999999,370,1,2018
2.1500001,370,1,2018
2.1500001,370,2,2018
2.1900001,370,1,2018
2.2,370,1,2018
2.2,370,2,2018
2.25,370,1,2018
2.29,370,1,2018
2.29,370,2,2018
2.29,370,3,2018
2.29,370,4,2018
2.29,370,5,2018
2.29,370,6,2018
2.29,370,7,2018
2.29,370,8,2018
2.29,370,9,2018
2.29,370,10,2018
2.29,370,11,2018
2.29,370,12,2018
2.29,370,13,2018
2.29,370,14,2018
2.3,370,1,2018
2.3499999,370,1,2018
2.3499999,370,2,2018
2.3499999,370,3,2018
2.3900001,370,1,2018
2.3900001,370,2,2018
2.4000001,370,1,2018
2.4000001,370,2,2018
2.45,370,1,2018
2.45,370,2,2018
2.49,370,1,2018
2.49,370,2,2018
2.49,370,3,2018
2.49,370,4,2018
2.49,370,5,2018
2.5,370,1,2018
2.5999999,370,1,2018
2.5999999,370,2,2018
2.5999999,370,3,2018
2.5999999,370,4,2018
2.5999999,370,5,2018
2.6500001,370,1,2018
2.6900001,370,1,2018
2.6900001,370,2,2018
2.7,370,1,2018
2.75,370,1,2018
2.75,370,2,2018
2.75,370,3,2018
2.79,370,1,2018
2.8,370,1,2018
2.8,370,2,2018
2.8,370,3,2018
2.8,370,4,2018
2.8,370,5,2018
2.8499999,370,1,2018
2.8499999,370,2,2018
2.8499999,370,3,2018
2.9000001,370,1,2018
2.9000001,370,2,2018
2.9000001,370,3,2018
2.9000001,370,4,2018
2.9000001,370,5,2018
2.9000001,370,6,2018
2.9000001,370,7,2018
2.9000001,370,8,2018
3,370,1,2018
3,370,2,2018
3,370,3,2018
3,370,4,2018
3,370,5,2018
3,370,6,2018
3,370,7,2018
3.05,370,1,2018
3.05,370,2,2018
3.05,370,3,2018
3.0899999,370,1,2018
3.0999999,370,1,2018
3.0999999,370,2,2018
3.0999999,370,3,2018
3.0999999,370,4,2018
3.0999999,370,5,2018
3.0999999,370,6,2018
3.1500001,370,1,2018
3.1500001,370,2,2018
3.2,370,1,2018
3.2,370,2,2018
3.2,370,3,2018
3.2,370,4,2018
3.2,370,5,2018
3.2,370,6,2018
3.2,370,7,2018
3.2,370,8,2018
3.2,370,9,2018
3.25,370,1,2018
3.25,370,2,2018
3.25,370,3,2018
3.25,370,4,2018
3.3,370,1,2018
3.3,370,2,2018
3.3,370,3,2018
3.3,370,4,2018
3.3,370,5,2018
3.3,370,6,2018
3.3,370,7,2018
3.3499999,370,1,2018
3.3499999,370,2,2018
3.3499999,370,3,2018
3.3499999,370,4,2018
3.3499999,370,5,2018
3.3800001,370,1,2018
3.3900001,370,1,2018
3.3900001,370,2,2018
3.4000001,370,1,2018
3.4000001,370,2,2018
3.4000001,370,3,2018
3.4000001,370,4,2018
3.4000001,370,5,2018
3.4000001,370,6,2018
3.4000001,370,7,2018
3.4000001,370,8,2018
3.4000001,370,9,2018
3.45,370,1,2018
3.45,370,2,2018
3.45,370,3,2018
3.45,370,4,2018
3.45,370,5,2018
3.49,370,1,2018
3.49,370,2,2018
3.5,370,1,2018
3.5,370,2,2018
3.5,370,3,2018
3.5,370,4,2018
3.5,370,5,2018
3.5,370,6,2018
3.5,370,7,2018
3.5,370,8,2018
3.5,370,9,2018
3.5,370,10,2018
3.5,370,11,2018
3.5,370,12,2018
3.5,370,13,2018
3.55,370,1,2018
3.55,370,2,2018
3.5999999,370,1,2018
3.5999999,370,2,2018
3.5999999,370,3,2018
3.5999999,370,4,2018
3.5999999,370,5,2018
3.5999999,370,6,2018
3.5999999,370,7,2018
3.5999999,370,8,2018
3.5999999,370,9,2018
3.5999999,370,10,2018
3.5999999,370,11,2018
3.5999999,370,12,2018
3.6500001,370,1,2018
3.6900001,370,1,2018
3.7,370,1,2018
3.7,370,2,2018
3.7,370,3,2018
3.7,370,4,2018
3.7,370,5,2018
3.7,370,6,2018
3.7,370,7,2018
3.7,370,8,2018
3.7,370,9,2018
3.75,370,1,2018
3.75,370,2,2018
3.75,370,3,2018
3.8,370,1,2018
3.8,370,2,2018
3.8,370,3,2018
3.8,370,4,2018
3.8,370,5,2018
3.8,370,6,2018
3.8,370,7,2018
3.8499999,370,1,2018
3.9000001,370,1,2018
3.9000001,370,2,2018
3.9000001,370,3,2018
3.9000001,370,4,2018
3.9000001,370,5,2018
3.9000001,370,6,2018
3.9000001,370,7,2018
3.9000001,370,8,2018
3.95,370,1,2018
3.95,370,2,2018
3.95,370,3,2018
4,370,1,2018
4,370,2,2018
4,370,3,2018
4,370,4,2018
4,370,5,2018
4.0999999,370,1,2018
4.0999999,370,2,2018
4.1999998,370,1,2018
4.1999998,370,2,2018
4.1999998,370,3,2018
4.1999998,370,4,2018
4.25,370,1,2018
4.3000002,370,1,2018
4.3000002,370,2,2018
4.3499999,370,1,2018
4.3499999,370,2,2018
4.4000001,370,1,2018
4.4000001,370,2,2018
4.4499998,370,1,2018
4.4499998,370,2,2018
4.4499998,370,3,2018
4.5,370,1,2018
4.5,370,2,2018
4.5999999,370,1,2018
4.6999998,370,1,2018
4.8000002,370,1,2018
4.8000002,370,2,2018
4.8499999,370,1,2018
4.8499999,370,2,2018
4.8499999,370,3,2018
5.0999999,370,1,2018
5.0999999,370,2,2018
5.1500001,370,1,2018
5.3499999,370,1,2018
5.4499998,370,1,2018
5.8000002,370,1,2018
5.8499999,370,1,2018
1.6900001,371,1,2018
1.6900001,371,2,2018
1.6900001,371,3,2018
1.75,371,1,2018
1.79,371,1,2018
1.89,371,1,2018
1.89,371,2,2018
1.89,371,3,2018
1.89,371,4,2018
1.89,371,5,2018
1.89,371,6,2018
1.89,371,7,2018
1.89,371,8,2018
1.9,371,1,2018
1.95,371,1,2018
1.95,371,2,2018
1.99,371,1,2018
1.99,371,2,2018
1.99,371,3,2018
1.99,371,4,2018
1.99,371,5,2018
1.99,371,6,2018
1.99,371,7,2018
1.99,371,8,2018
1.99,371,9,2018
1.99,371,10,2018
1.99,371,11,2018
1.99,371,12,2018
1.99,371,13,2018
1.99,371,14,2018
1.99,371,15,2018
1.99,371,16,2018
1.99,371,17,2018
1.99,371,18,2018
1.99,371,19,2018
1.99,371,20,2018
1.99,371,21,2018
1.99,371,22,2018
1.99,371,23,2018
1.99,371,24,2018
1.99,371,25,2018
1.99,371,26,2018
1.99,371,27,2018
1.99,371,28,2018
1.99,371,29,2018
1.99,371,30,2018
1.99,371,31,2018
2,371,1,2018
2.0999999,371,1,2018
2.1500001,371,1,2018
2.2,371,1,2018
2.2,371,2,2018
2.2,371,3,2018
2.2,371,4,2018
2.29,371,1,2018
2.29,371,2,2018
2.29,371,3,2018
2.29,371,4,2018
2.29,371,5,2018
2.29,371,6,2018
2.29,371,7,2018
2.29,371,8,2018
2.29,371,9,2018
2.29,371,10,2018
2.29,371,11,2018
2.29,371,12,2018
2.29,371,13,2018
2.29,371,14,2018
2.29,371,15,2018
2.3,371,1,2018
2.3499999,371,1,2018
2.3900001,371,1,2018
2.3900001,371,2,2018
2.4000001,371,1,2018
2.4000001,371,2,2018
2.4000001,371,3,2018
2.45,371,1,2018
2.45,371,2,2018
2.49,371,1,2018
2.49,371,2,2018
2.49,371,3,2018
2.49,371,4,2018
2.49,371,5,2018
2.49,371,6,2018
2.49,371,7,2018
2.5,371,1,2018
2.5,371,2,2018
2.5999999,371,1,2018
2.5999999,371,2,2018
2.5999999,371,3,2018
2.5999999,371,4,2018
2.5999999,371,5,2018
2.6500001,371,1,2018
2.6500001,371,2,2018
2.6900001,371,1,2018
2.7,371,1,2018
2.75,371,1,2018
2.75,371,2,2018
2.75,371,3,2018
2.79,371,1,2018
2.8,371,1,2018
2.8,371,2,2018
2.8,371,3,2018
2.8,371,4,2018
2.8499999,371,1,2018
2.8499999,371,2,2018
2.8499999,371,3,2018
2.8900001,371,1,2018
2.9000001,371,1,2018
2.9000001,371,2,2018
2.9000001,371,3,2018
2.9000001,371,4,2018
2.9000001,371,5,2018
2.9000001,371,6,2018
2.9000001,371,7,2018
2.9000001,371,8,2018
3,371,1,2018
3,371,2,2018
3,371,3,2018
3,371,4,2018
3,371,5,2018
3,371,6,2018
3,371,7,2018
3,371,8,2018
3.05,371,1,2018
3.05,371,2,2018
3.05,371,3,2018
3.0899999,371,1,2018
3.0999999,371,1,2018
3.0999999,371,2,2018
3.0999999,371,3,2018
3.0999999,371,4,2018
3.0999999,371,5,2018
3.0999999,371,6,2018
3.0999999,371,7,2018
3.0999999,371,8,2018
3.1500001,371,1,2018
3.1500001,371,2,2018
3.2,371,1,2018
3.2,371,2,2018
3.2,371,3,2018
3.2,371,4,2018
3.2,371,5,2018
3.2,371,6,2018
3.2,371,7,2018
3.25,371,1,2018
3.25,371,2,2018
3.3,371,1,2018
3.3,371,2,2018
3.3,371,3,2018
3.3,371,4,2018
3.3,371,5,2018
3.3,371,6,2018
3.3,371,7,2018
3.3,371,8,2018
3.3,371,9,2018
3.3,371,10,2018
3.3,371,11,2018
3.3499999,371,1,2018
3.3499999,371,2,2018
3.3499999,371,3,2018
3.3499999,371,4,2018
3.3499999,371,5,2018
3.3900001,371,1,2018
3.3900001,371,2,2018
3.4000001,371,1,2018
3.4000001,371,2,2018
3.4000001,371,3,2018
3.4000001,371,4,2018
3.4000001,371,5,2018
3.4000001,371,6,2018
3.4000001,371,7,2018
3.4000001,371,8,2018
3.4000001,371,9,2018
3.45,371,1,2018
3.45,371,2,2018
3.45,371,3,2018
3.45,371,4,2018
3.45,371,5,2018
3.49,371,1,2018
3.49,371,2,2018
3.5,371,1,2018
3.5,371,2,2018
3.5,371,3,2018
3.5,371,4,2018
3.5,371,5,2018
3.5,371,6,2018
3.5,371,7,2018
3.5,371,8,2018
3.5,371,9,2018
3.5,371,10,2018
3.5,371,11,2018
3.5,371,12,2018
3.5,371,13,2018
3.55,371,1,2018
3.55,371,2,2018
3.5999999,371,1,2018
3.5999999,371,2,2018
3.5999999,371,3,2018
3.5999999,371,4,2018
3.5999999,371,5,2018
3.5999999,371,6,2018
3.5999999,371,7,2018
3.5999999,371,8,2018
3.5999999,371,9,2018
3.5999999,371,10,2018
3.5999999,371,11,2018
3.5999999,371,12,2018
3.6500001,371,1,2018
3.6900001,371,1,2018
3.7,371,1,2018
3.7,371,2,2018
3.7,371,3,2018
3.7,371,4,2018
3.7,371,5,2018
3.7,371,6,2018
3.7,371,7,2018
3.7,371,8,2018
3.7,371,9,2018
3.7,371,10,2018
3.7,371,11,2018
3.7,371,12,2018
3.75,371,1,2018
3.75,371,2,2018
3.75,371,3,2018
3.75,371,4,2018
3.8,371,1,2018
3.8,371,2,2018
3.8,371,3,2018
3.8,371,4,2018
3.8,371,5,2018
3.8,371,6,2018
3.8499999,371,1,2018
3.8499999,371,2,2018
3.8499999,371,3,2018
3.9000001,371,1,2018
3.9000001,371,2,2018
3.9000001,371,3,2018
3.9000001,371,4,2018
3.9000001,371,5,2018
3.9000001,371,6,2018
3.9000001,371,7,2018
3.9000001,371,8,2018
3.95,371,1,2018
3.95,371,2,2018
4,371,1,2018
4,371,2,2018
4,371,3,2018
4,371,4,2018
4,371,5,2018
4.0999999,371,1,2018
4.1999998,371,1,2018
4.1999998,371,2,2018
4.3000002,371,1,2018
4.3000002,371,2,2018
4.3499999,371,1,2018
4.3499999,371,2,2018
4.4000001,371,1,2018
4.4000001,371,2,2018
4.4499998,371,1,2018
4.4499998,371,2,2018
4.5,371,1,2018
4.5,371,2,2018
4.5500002,371,1,2018
4.5999999,371,1,2018
4.5999999,371,2,2018
4.5999999,371,3,2018
4.6999998,371,1,2018
4.8000002,371,1,2018
4.8000002,371,2,2018
4.8499999,371,1,2018
4.8499999,371,2,2018
5.0999999,371,1,2018
5.0999999,371,2,2018
5.25,371,1,2018
5.3499999,371,1,2018
5.4499998,371,1,2018
5.8000002,371,1,2018
5.8499999,371,1,2018
1.6900001,372,1,2019
1.6900001,372,2,2019
1.6900001,372,3,2019
1.75,372,1,2019
1.75,372,2,2019
1.79,372,1,2019
1.89,372,1,2019
1.89,372,2,2019
1.89,372,3,2019
1.89,372,4,2019
1.89,372,5,2019
1.89,372,6,2019
1.89,372,7,2019
1.89,372,8,2019
1.89,372,9,2019
1.9,372,1,2019
1.95,372,1,2019
1.95,372,2,2019
1.99,372,1,2019
1.99,372,2,2019
1.99,372,3,2019
1.99,372,4,2019
1.99,372,5,2019
1.99,372,6,2019
1.99,372,7,2019
1.99,372,8,2019
1.99,372,9,2019
1.99,372,10,2019
1.99,372,11,2019
1.99,372,12,2019
1.99,372,13,2019
1.99,372,14,2019
1.99,372,15,2019
1.99,372,16,2019
1.99,372,17,2019
1.99,372,18,2019
