itemname,price,p,group,newdate
Men's socks,8090,5,1,2013-08-01
Lettuce,10,.5,1,2013-09-01
Lettuce,1020,.25,1,2013-09-01
Lettuce,2030,.13999999,1,2013-09-01
Lettuce,3040,.10000002,1,2013-09-01
Lettuce,4050,.0099999905,1,2013-09-01
Lettuce,5060,0,1,2013-09-01
Lettuce,6070,0,1,2013-09-01
Lettuce,7080,0,1,2013-09-01
Lettuce,8090,.10000002,1,2013-09-01
Pub meal,10,4.9899998,1,2013-09-01
Pub meal,1020,.76000023,1,2013-09-01
Pub meal,2030,.55000019,1,2013-09-01
Pub meal,3040,.44999981,1,2013-09-01
Pub meal,4050,.53999996,1,2013-09-01
Pub meal,5060,.65999985,1,2013-09-01
Pub meal,6070,.80000019,1,2013-09-01
Pub meal,7080,.60000038,1,2013-09-01
Pub meal,8090,1.5999994,1,2013-09-01
Cigarettes,10,8,1,2013-09-01
Cigarettes,1020,.18999958,1,2013-09-01
Cigarettes,2030,.030000687,1,2013-09-01
Cigarettes,3040,.0099992752,1,2013-09-01
Cigarettes,4050,.070000648,1,2013-09-01
Cigarettes,5060,.019999504,1,2013-09-01
Cigarettes,6070,.079999924,1,2013-09-01
Cigarettes,7080,.039999962,1,2013-09-01
Cigarettes,8090,.06000042,1,2013-09-01
Men's socks,10,1,1,2013-09-01
Men's socks,1020,.20000005,1,2013-09-01
Men's socks,2030,.2299999,1,2013-09-01
Men's socks,3040,.57000005,1,2013-09-01
Men's socks,4050,.32999992,1,2013-09-01
Men's socks,5060,.070000172,1,2013-09-01
Men's socks,6070,1.4299998,1,2013-09-01
Men's socks,7080,1.1700001,1,2013-09-01
Men's socks,8090,5,1,2013-09-01
Lettuce,10,.5,1,2013-10-01
Lettuce,1020,.19999999,1,2013-10-01
Lettuce,2030,.10000002,1,2013-10-01
Lettuce,3040,.19,1,2013-10-01
Lettuce,4050,.0099999905,1,2013-10-01
Lettuce,5060,0,1,2013-10-01
Lettuce,6070,0,1,2013-10-01
Lettuce,7080,.10000002,1,2013-10-01
Lettuce,8090,0,1,2013-10-01
Pub meal,10,4.9899998,1,2013-10-01
Pub meal,1020,.80000019,1,2013-10-01
Pub meal,2030,.51000023,1,2013-10-01
Pub meal,3040,.44999981,1,2013-10-01
Pub meal,4050,.55000019,1,2013-10-01
Pub meal,5060,.64999962,1,2013-10-01
Pub meal,6070,.77500057,1,2013-10-01
Pub meal,7080,.64999962,1,2013-10-01
Pub meal,8090,1.5249996,1,2013-10-01
Cigarettes,10,8.2200003,1,2013-10-01
Cigarettes,1020,.0099992752,1,2013-10-01
Cigarettes,2030,0,1,2013-10-01
Cigarettes,3040,.090000153,1,2013-10-01
Cigarettes,4050,0,1,2013-10-01
Cigarettes,5060,.039999962,1,2013-10-01
Cigarettes,6070,.079999924,1,2013-10-01
Cigarettes,7080,.050000191,1,2013-10-01
Cigarettes,8090,.10000038,1,2013-10-01
Men's socks,10,1,1,2013-10-01
Men's socks,1020,.20000005,1,2013-10-01
Men's socks,2030,.19999993,1,2013-10-01
Men's socks,3040,.60000002,1,2013-10-01
Men's socks,4050,.20000005,1,2013-10-01
Men's socks,5060,.20000005,1,2013-10-01
Men's socks,6070,1.3,1,2013-10-01
Men's socks,7080,1.2899997,1,2013-10-01
Men's socks,8090,5.0100002,1,2013-10-01
Lettuce,10,.5,1,2013-11-01
Lettuce,1020,.25,1,2013-11-01
Lettuce,2030,.050000012,1,2013-11-01
Lettuce,3040,.19,1,2013-11-01
Lettuce,4050,.0099999905,1,2013-11-01
Lettuce,5060,0,1,2013-11-01
Lettuce,6070,0,1,2013-11-01
Lettuce,7080,.049999952,1,2013-11-01
Lettuce,8090,.050000072,1,2013-11-01
Pub meal,10,5.1900001,1,2013-11-01
Pub meal,1020,.75999975,1,2013-11-01
Pub meal,2030,.45000029,1,2013-11-01
Pub meal,3040,.38999987,1,2013-11-01
Pub meal,4050,.61000013,1,2013-11-01
Pub meal,5060,.58999968,1,2013-11-01
Pub meal,6070,.76000023,1,2013-11-01
Pub meal,7080,.69999981,1,2013-11-01
Pub meal,8090,1.5,1,2013-11-01
Cigarettes,10,8.2200003,1,2013-11-01
Cigarettes,1020,.0099992752,1,2013-11-01
Cigarettes,2030,.020000458,1,2013-11-01
Cigarettes,3040,.069999695,1,2013-11-01
Cigarettes,4050,0,1,2013-11-01
Cigarettes,5060,.079999924,1,2013-11-01
Cigarettes,6070,.039999962,1,2013-11-01
Cigarettes,7080,.050000191,1,2013-11-01
Cigarettes,8090,.11000061,1,2013-11-01
Men's socks,10,1,1,2013-11-01
Men's socks,1020,.20000005,1,2013-11-01
Men's socks,2030,.19999993,1,2013-11-01
Men's socks,3040,.60000002,1,2013-11-01
Men's socks,4050,.20000005,1,2013-11-01
Men's socks,5060,.20000005,1,2013-11-01
Men's socks,6070,1.3999999,1,2013-11-01
Men's socks,7080,1.1499999,1,2013-11-01
Men's socks,8090,5.0500002,1,2013-11-01
Lettuce,10,.5,1,2013-12-01
Lettuce,1020,.38999999,1,2013-12-01
Lettuce,2030,.11000001,1,2013-12-01
Lettuce,3040,0,1,2013-12-01
Lettuce,4050,0,1,2013-12-01
Lettuce,5060,0,1,2013-12-01
Lettuce,6070,.10000002,1,2013-12-01
Lettuce,7080,0,1,2013-12-01
Lettuce,8090,.14999998,1,2013-12-01
Pub meal,10,5.0900002,1,2013-12-01
Pub meal,1020,.85999966,1,2013-12-01
Pub meal,2030,.45000029,1,2013-12-01
Pub meal,3040,.54999971,1,2013-12-01
Pub meal,4050,.51999998,1,2013-12-01
Pub meal,5060,.51999998,1,2013-12-01
Pub meal,6070,.96000004,1,2013-12-01
Pub meal,7080,.55000019,1,2013-12-01
Pub meal,8090,1.4499998,1,2013-12-01
Cigarettes,10,8.2200003,1,2013-12-01
Cigarettes,1020,.0099992752,1,2013-12-01
Cigarettes,2030,.020000458,1,2013-12-01
Cigarettes,3040,.069999695,1,2013-12-01
Cigarettes,4050,.055000305,1,2013-12-01
Cigarettes,5060,.055000305,1,2013-12-01
Cigarettes,6070,.0099992752,1,2013-12-01
Cigarettes,7080,.070000648,1,2013-12-01
Cigarettes,8090,.11999989,1,2013-12-01
Men's socks,10,1,1,2013-12-01
Men's socks,1020,.20000005,1,2013-12-01
Men's socks,2030,.13,1,2013-12-01
Men's socks,3040,.66999996,1,2013-12-01
Men's socks,4050,.20000005,1,2013-12-01
Men's socks,5060,.20000005,1,2013-12-01
Men's socks,6070,1.3499999,1,2013-12-01
Men's socks,7080,1.1399999,1,2013-12-01
Men's socks,8090,5.1100001,1,2013-12-01
Lettuce,10,.5,1,2014-01-01
Lettuce,1020,.35000002,1,2014-01-01
Lettuce,2030,.13999999,1,2014-01-01
Lettuce,3040,.0099999905,1,2014-01-01
Lettuce,4050,0,1,2014-01-01
Lettuce,5060,0,1,2014-01-01
Lettuce,6070,0,1,2014-01-01
Lettuce,7080,0,1,2014-01-01
Lettuce,8090,.049999952,1,2014-01-01
Pub meal,10,5.145,1,2014-01-01
Pub meal,1020,.80499983,1,2014-01-01
Pub meal,2030,.47500038,1,2014-01-01
Pub meal,3040,.52499962,1,2014-01-01
Pub meal,4050,.55000019,1,2014-01-01
Pub meal,5060,.57499981,1,2014-01-01
Pub meal,6070,.82499981,1,2014-01-01
Pub meal,7080,.60000038,1,2014-01-01
Pub meal,8090,1.4499998,1,2014-01-01
Cigarettes,10,8.2299995,1,2014-01-01
Cigarettes,1020,.070000648,1,2014-01-01
Cigarettes,2030,0,1,2014-01-01
Cigarettes,3040,.029999733,1,2014-01-01
Cigarettes,4050,.050000191,1,2014-01-01
Cigarettes,5060,0,1,2014-01-01
Cigarettes,6070,.11999989,1,2014-01-01
Cigarettes,7080,.06000042,1,2014-01-01
Cigarettes,8090,.069999695,1,2014-01-01
Men's socks,10,1,1,2014-01-01
Men's socks,1020,.20000005,1,2014-01-01
Men's socks,2030,.049999952,1,2014-01-01
Men's socks,3040,.46000004,1,2014-01-01
Men's socks,4050,.28999996,1,2014-01-01
Men's socks,5060,.4000001,1,2014-01-01
Men's socks,6070,.92999983,1,2014-01-01
Men's socks,7080,1.3400002,1,2014-01-01
Men's socks,8090,5.3199997,1,2014-01-01
Lettuce,10,.49000001,1,2014-02-01
Lettuce,1020,.0099999905,1,2014-02-01
Lettuce,2030,.25,1,2014-02-01
Lettuce,3040,.10000002,1,2014-02-01
Lettuce,4050,.13999999,1,2014-02-01
Lettuce,5060,.0099999905,1,2014-02-01
Lettuce,6070,0,1,2014-02-01
Lettuce,7080,0,1,2014-02-01
Lettuce,8090,0,1,2014-02-01
Pub meal,10,5.0999999,1,2014-02-01
Pub meal,1020,.8499999,1,2014-02-01
Pub meal,2030,.5,1,2014-02-01
Pub meal,3040,.34000015,1,2014-02-01
Pub meal,4050,.61000013,1,2014-02-01
Pub meal,5060,.58999968,1,2014-02-01
Pub meal,6070,.76000023,1,2014-02-01
Pub meal,7080,.75,1,2014-02-01
Pub meal,8090,1.4499998,1,2014-02-01
Cigarettes,10,8.2299995,1,2014-02-01
Cigarettes,1020,.070000648,1,2014-02-01
Cigarettes,2030,0,1,2014-02-01
Cigarettes,3040,.050000191,1,2014-02-01
Cigarettes,4050,.029999733,1,2014-02-01
Cigarettes,5060,0,1,2014-02-01
Cigarettes,6070,.11999989,1,2014-02-01
Cigarettes,7080,.06000042,1,2014-02-01
Cigarettes,8090,.069999695,1,2014-02-01
Men's socks,10,1,1,2014-02-01
Men's socks,1020,.20000005,1,2014-02-01
Men's socks,2030,.049999952,1,2014-02-01
Men's socks,3040,.75,1,2014-02-01
Men's socks,4050,.20000005,1,2014-02-01
Men's socks,5060,.20000005,1,2014-02-01
Men's socks,6070,1.1999998,1,2014-02-01
Men's socks,7080,1.0700002,1,2014-02-01
Men's socks,8090,4.3299999,1,2014-02-01
Lettuce,10,.44999999,1,2014-03-01
Lettuce,1020,.050000012,1,2014-03-01
Lettuce,2030,.25,1,2014-03-01
Lettuce,3040,.050000012,1,2014-03-01
Lettuce,4050,.19,1,2014-03-01
Lettuce,5060,.0099999905,1,2014-03-01
Lettuce,6070,0,1,2014-03-01
Lettuce,7080,0,1,2014-03-01
Lettuce,8090,0,1,2014-03-01
Pub meal,10,5.25,1,2014-03-01
Pub meal,1020,.69999981,1,2014-03-01
Pub meal,2030,.55000019,1,2014-03-01
Pub meal,3040,.28999996,1,2014-03-01
Pub meal,4050,.71000004,1,2014-03-01
Pub meal,5060,.48999977,1,2014-03-01
Pub meal,6070,.71000004,1,2014-03-01
Pub meal,7080,.80000019,1,2014-03-01
Pub meal,8090,1.4499998,1,2014-03-01
Cigarettes,10,8.2299995,1,2014-03-01
Cigarettes,1020,.070000648,1,2014-03-01
Cigarettes,2030,0,1,2014-03-01
Cigarettes,3040,.050000191,1,2014-03-01
Cigarettes,4050,.029999733,1,2014-03-01
Cigarettes,5060,0,1,2014-03-01
Cigarettes,6070,.11999989,1,2014-03-01
Cigarettes,7080,.06000042,1,2014-03-01
Cigarettes,8090,.12999916,1,2014-03-01
Men's socks,10,1,1,2014-03-01
Men's socks,1020,.20000005,1,2014-03-01
Men's socks,2030,.13,1,2014-03-01
Men's socks,3040,.66999996,1,2014-03-01
Men's socks,4050,.20000005,1,2014-03-01
Men's socks,5060,.20000005,1,2014-03-01
Men's socks,6070,1.5899999,1,2014-03-01
Men's socks,7080,.89999986,1,2014-03-01
Men's socks,8090,5.1100001,1,2014-03-01
Lettuce,10,.49000001,1,2014-04-01
Lettuce,1020,.099999964,1,2014-04-01
Lettuce,2030,.21000004,1,2014-04-01
Lettuce,3040,.089999974,1,2014-04-01
Lettuce,4050,.10000002,1,2014-04-01
Lettuce,5060,.0099999905,1,2014-04-01
Lettuce,6070,0,1,2014-04-01
Lettuce,7080,0,1,2014-04-01
Lettuce,8090,0,1,2014-04-01
Pub meal,10,5.25,1,2014-04-01
Pub meal,1020,.73999977,1,2014-04-01
Pub meal,2030,.51000023,1,2014-04-01
Pub meal,3040,.4000001,1,2014-04-01
Pub meal,4050,.5999999,1,2014-04-01
Pub meal,5060,.5,1,2014-04-01
Pub meal,6070,.69999981,1,2014-04-01
Pub meal,7080,.80000019,1,2014-04-01
Pub meal,8090,1.4499998,1,2014-04-01
Cigarettes,10,8.46,1,2014-04-01
Cigarettes,1020,.039999962,1,2014-04-01
Cigarettes,2030,.039999962,1,2014-04-01
Cigarettes,3040,.050000191,1,2014-04-01
Cigarettes,4050,.029999733,1,2014-04-01
Cigarettes,5060,.020000458,1,2014-04-01
Cigarettes,6070,.099999428,1,2014-04-01
Cigarettes,7080,.06000042,1,2014-04-01
Cigarettes,8090,.099999428,1,2014-04-01
Men's socks,10,1,1,2014-04-01
Men's socks,1020,.20000005,1,2014-04-01
Men's socks,2030,.2299999,1,2014-04-01
Men's socks,3040,.57000005,1,2014-04-01
Men's socks,4050,.4000001,1,2014-04-01
Men's socks,5060,.099999905,1,2014-04-01
Men's socks,6070,1.5,1,2014-04-01
Men's socks,7080,1,1,2014-04-01
Men's socks,8090,5,1,2014-04-01
Lettuce,10,.49000001,1,2014-05-01
Lettuce,1020,0,1,2014-05-01
Lettuce,2030,.0099999905,1,2014-05-01
Lettuce,3040,.19,1,2014-05-01
Lettuce,4050,.11000001,1,2014-05-01
Lettuce,5060,.19,1,2014-05-01
Lettuce,6070,.0099999905,1,2014-05-01
Lettuce,7080,0,1,2014-05-01
Lettuce,8090,0,1,2014-05-01
Pub meal,10,5.25,1,2014-05-01
Pub meal,1020,.71999979,1,2014-05-01
Pub meal,2030,.53000021,1,2014-05-01
Pub meal,3040,.44999981,1,2014-05-01
Pub meal,4050,.54500008,1,2014-05-01
Pub meal,5060,.50500011,1,2014-05-01
Pub meal,6070,.75,1,2014-05-01
Pub meal,7080,.93999958,1,2014-05-01
Pub meal,8090,1.2600002,1,2014-05-01
Cigarettes,10,8.46,1,2014-05-01
Cigarettes,1020,.079999924,1,2014-05-01
Cigarettes,2030,.21000004,1,2014-05-01
Cigarettes,3040,.039999962,1,2014-05-01
Cigarettes,4050,.079999924,1,2014-05-01
Cigarettes,5060,0,1,2014-05-01
Cigarettes,6070,.050000191,1,2014-05-01
Cigarettes,7080,.069999695,1,2014-05-01
Cigarettes,8090,.11000061,1,2014-05-01
Men's socks,10,1.14,1,2014-05-01
Men's socks,1020,.060000062,1,2014-05-01
Men's socks,2030,0,1,2014-05-01
Men's socks,3040,.46999991,1,2014-05-01
Men's socks,4050,.33000004,1,2014-05-01
Men's socks,5060,.4000001,1,2014-05-01
Men's socks,6070,1.5899999,1,2014-05-01
Men's socks,7080,.9599998,1,2014-05-01
Men's socks,8090,5.0500002,1,2014-05-01
Lettuce,10,.44999999,1,2014-06-01
Lettuce,1020,.040000021,1,2014-06-01
Lettuce,2030,.0099999905,1,2014-06-01
Lettuce,3040,.19,1,2014-06-01
Lettuce,4050,.060000002,1,2014-06-01
Lettuce,5060,.10000002,1,2014-06-01
Lettuce,6070,.13999999,1,2014-06-01
Lettuce,7080,.0099999905,1,2014-06-01
Lettuce,8090,0,1,2014-06-01
Pub meal,10,5.3899999,1,2014-06-01
Pub meal,1020,.5999999,1,2014-06-01
Pub meal,2030,.51000023,1,2014-06-01
Pub meal,3040,.44999981,1,2014-06-01
Pub meal,4050,.55000019,1,2014-06-01
Pub meal,5060,.59000015,1,2014-06-01
Pub meal,6070,.65999985,1,2014-06-01
Pub meal,7080,1,1,2014-06-01
Pub meal,8090,1.1999998,1,2014-06-01
Cigarettes,10,8.71,1,2014-06-01
Cigarettes,1020,.039999962,1,2014-06-01
Cigarettes,2030,.039999962,1,2014-06-01
Cigarettes,3040,0,1,2014-06-01
Cigarettes,4050,.079999924,1,2014-06-01
Cigarettes,5060,0,1,2014-06-01
Cigarettes,6070,.10999966,1,2014-06-01
Cigarettes,7080,.010000229,1,2014-06-01
Cigarettes,8090,.11999989,1,2014-06-01
Men's socks,10,1.14,1,2014-06-01
Men's socks,1020,.060000062,1,2014-06-01
Men's socks,2030,.049999952,1,2014-06-01
Men's socks,3040,.46000004,1,2014-06-01
Men's socks,4050,.40999985,1,2014-06-01
Men's socks,5060,.28000021,1,2014-06-01
Men's socks,6070,1.5899999,1,2014-06-01
Men's socks,7080,.99999976,1,2014-06-01
Men's socks,8090,5.0100002,1,2014-06-01
Lettuce,10,.44999999,1,2014-07-01
Lettuce,1020,.040000021,1,2014-07-01
Lettuce,2030,.0099999905,1,2014-07-01
Lettuce,3040,.19,1,2014-07-01
Lettuce,4050,0,1,2014-07-01
Lettuce,5060,.10000002,1,2014-07-01
Lettuce,6070,.099999964,1,2014-07-01
Lettuce,7080,.0099999905,1,2014-07-01
Lettuce,8090,.090000033,1,2014-07-01
Pub meal,10,5.3400002,1,2014-07-01
Pub meal,1020,.64999962,1,2014-07-01
Pub meal,2030,.51000023,1,2014-07-01
Pub meal,3040,.44999981,1,2014-07-01
Pub meal,4050,.55000019,1,2014-07-01
Pub meal,5060,.67000008,1,2014-07-01
Pub meal,6070,.75499916,1,2014-07-01
Pub meal,7080,1.0250006,1,2014-07-01
Pub meal,8090,1.0199995,1,2014-07-01
Cigarettes,10,8.71,1,2014-07-01
Cigarettes,1020,.079999924,1,2014-07-01
Cigarettes,2030,0,1,2014-07-01
Cigarettes,3040,.079999924,1,2014-07-01
Cigarettes,4050,0,1,2014-07-01
Cigarettes,5060,.029999733,1,2014-07-01
Cigarettes,6070,.10000038,1,2014-07-01
Cigarettes,7080,.020000458,1,2014-07-01
Cigarettes,8090,.089999199,1,2014-07-01
Men's socks,10,1.14,1,2014-07-01
Men's socks,1020,.060000062,1,2014-07-01
Men's socks,2030,0,1,2014-07-01
Men's socks,3040,.46999991,1,2014-07-01
Men's socks,4050,.33000004,1,2014-07-01
Men's socks,5060,.4000001,1,2014-07-01
Men's socks,6070,1.1999998,1,2014-07-01
Men's socks,7080,.9000001,1,2014-07-01
Men's socks,8090,5.4499998,1,2014-07-01
Lettuce,10,.44999999,1,2014-08-01
Lettuce,1020,.040000021,1,2014-08-01
Lettuce,2030,0,1,2014-08-01
Lettuce,3040,.19999999,1,2014-08-01
Lettuce,4050,0,1,2014-08-01
Lettuce,5060,.10000002,1,2014-08-01
Lettuce,6070,.099999964,1,2014-08-01
Lettuce,7080,.0099999905,1,2014-08-01
Lettuce,8090,.090000033,1,2014-08-01
Pub meal,10,5.4000001,1,2014-08-01
Pub meal,1020,.58999968,1,2014-08-01
Pub meal,2030,.51000023,1,2014-08-01
Pub meal,3040,.44999981,1,2014-08-01
Pub meal,4050,.55000019,1,2014-08-01
Pub meal,5060,.75,1,2014-08-01
Pub meal,6070,.64999962,1,2014-08-01
Pub meal,7080,1.0500002,1,2014-08-01
Pub meal,8090,1,1,2014-08-01
Cigarettes,10,8.71,1,2014-08-01
Cigarettes,1020,.079999924,1,2014-08-01
Cigarettes,2030,0,1,2014-08-01
Cigarettes,3040,.050000191,1,2014-08-01
Cigarettes,4050,.029999733,1,2014-08-01
Cigarettes,5060,.029999733,1,2014-08-01
Cigarettes,6070,.090000153,1,2014-08-01
Cigarettes,7080,.030000687,1,2014-08-01
Cigarettes,8090,.079999924,1,2014-08-01
Men's socks,10,1,1,2014-08-01
Men's socks,1020,.20000005,1,2014-08-01
Men's socks,2030,0,1,2014-08-01
Men's socks,3040,.3499999,1,2014-08-01
Men's socks,4050,.45000005,1,2014-08-01
Men's socks,5060,.4000001,1,2014-08-01
Men's socks,6070,.89999986,1,2014-08-01
Men's socks,7080,1.2,1,2014-08-01
Men's socks,8090,5.4899998,1,2014-08-01
Lettuce,10,.44999999,1,2014-09-01
Lettuce,1020,.040000021,1,2014-09-01
Lettuce,2030,0,1,2014-09-01
Lettuce,3040,.19999999,1,2014-09-01
Lettuce,4050,.0099999905,1,2014-09-01
Lettuce,5060,.10000002,1,2014-09-01
Lettuce,6070,.099999964,1,2014-09-01
Lettuce,7080,.090000033,1,2014-09-01
Lettuce,8090,.0099999905,1,2014-09-01
Pub meal,10,5.3899999,1,2014-09-01
Pub meal,1020,.5999999,1,2014-09-01
Pub meal,2030,.51000023,1,2014-09-01
Pub meal,3040,.44999981,1,2014-09-01
Pub meal,4050,.55000019,1,2014-09-01
Pub meal,5060,.59000015,1,2014-09-01
Pub meal,6070,.76000023,1,2014-09-01
Pub meal,7080,1.0999994,1,2014-09-01
Pub meal,8090,1,1,2014-09-01
Cigarettes,10,8.7200003,1,2014-09-01
Cigarettes,1020,.069999695,1,2014-09-01
Cigarettes,2030,0,1,2014-09-01
Cigarettes,3040,.10999966,1,2014-09-01
Cigarettes,4050,.090000153,1,2014-09-01
Cigarettes,5060,.06000042,1,2014-09-01
Cigarettes,6070,.050000191,1,2014-09-01
Cigarettes,7080,.039999962,1,2014-09-01
Cigarettes,8090,.14999962,1,2014-09-01
Men's socks,10,1,1,2014-09-01
Men's socks,1020,.20000005,1,2014-09-01
Men's socks,2030,0,1,2014-09-01
Men's socks,3040,.29999995,1,2014-09-01
Men's socks,4050,.5,1,2014-09-01
Men's socks,5060,.4000001,1,2014-09-01
Men's socks,6070,1.3299999,1,2014-09-01
Men's socks,7080,.76999998,1,2014-09-01
Men's socks,8090,5.4899998,1,2014-09-01
Lettuce,10,.44999999,1,2014-10-01
Lettuce,1020,.040000021,1,2014-10-01
Lettuce,2030,0,1,2014-10-01
Lettuce,3040,.11000001,1,2014-10-01
Lettuce,4050,.099999964,1,2014-10-01
Lettuce,5060,.090000033,1,2014-10-01
Lettuce,6070,.099999964,1,2014-10-01
Lettuce,7080,.0099999905,1,2014-10-01
Lettuce,8090,.10000002,1,2014-10-01
Pub meal,10,5.4000001,1,2014-10-01
Pub meal,1020,.5999999,1,2014-10-01
Pub meal,2030,.5999999,1,2014-10-01
Pub meal,3040,.3499999,1,2014-10-01
Pub meal,4050,.60000038,1,2014-10-01
Pub meal,5060,.73999977,1,2014-10-01
Pub meal,6070,.65999985,1,2014-10-01
Pub meal,7080,1,1,2014-10-01
Pub meal,8090,1,1,2014-10-01
Cigarettes,10,8.9799995,1,2014-10-01
Cigarettes,1020,.070000648,1,2014-10-01
Cigarettes,2030,.010000229,1,2014-10-01
Cigarettes,3040,0,1,2014-10-01
Cigarettes,4050,.079999924,1,2014-10-01
Cigarettes,5060,.029999733,1,2014-10-01
Cigarettes,6070,.079999924,1,2014-10-01
Cigarettes,7080,.039999962,1,2014-10-01
Cigarettes,8090,.10999966,1,2014-10-01
Men's socks,10,1.14,1,2014-10-01
Men's socks,1020,.060000062,1,2014-10-01
Men's socks,2030,.13,1,2014-10-01
Men's socks,3040,.38,1,2014-10-01
Men's socks,4050,.28999996,1,2014-10-01
Men's socks,5060,.4000001,1,2014-10-01
Men's socks,6070,1.3299999,1,2014-10-01
Men's socks,7080,1.1700001,1,2014-10-01
Men's socks,8090,5.0999999,1,2014-10-01
Lettuce,10,.49000001,1,2014-11-01
Lettuce,1020,0,1,2014-11-01
Lettuce,2030,.11000001,1,2014-11-01
Lettuce,3040,0,1,2014-11-01
Lettuce,4050,.099999964,1,2014-11-01
Lettuce,5060,.10000002,1,2014-11-01
Lettuce,6070,.099999964,1,2014-11-01
Lettuce,7080,.090000033,1,2014-11-01
Lettuce,8090,.0099999905,1,2014-11-01
Pub meal,10,5.395,1,2014-11-01
Pub meal,1020,.60500002,1,2014-11-01
Pub meal,2030,.5999999,1,2014-11-01
Pub meal,3040,.3499999,1,2014-11-01
Pub meal,4050,.6500001,1,2014-11-01
Pub meal,5060,.69000006,1,2014-11-01
Pub meal,6070,.65999985,1,2014-11-01
Pub meal,7080,1,1,2014-11-01
Pub meal,8090,1,1,2014-11-01
Cigarettes,10,8.9799995,1,2014-11-01
Cigarettes,1020,.070000648,1,2014-11-01
Cigarettes,2030,.010000229,1,2014-11-01
Cigarettes,3040,.0050001144,1,2014-11-01
Cigarettes,4050,.074999809,1,2014-11-01
Cigarettes,5060,.029999733,1,2014-11-01
Cigarettes,6070,.079999924,1,2014-11-01
Cigarettes,7080,.039999962,1,2014-11-01
Cigarettes,8090,.06000042,1,2014-11-01
Men's socks,10,1,1,2014-11-01
Men's socks,1020,.20000005,1,2014-11-01
Men's socks,2030,.13,1,2014-11-01
Men's socks,3040,.38,1,2014-11-01
Men's socks,4050,.28999996,1,2014-11-01
Men's socks,5060,.4000001,1,2014-11-01
Men's socks,6070,1.1999998,1,2014-11-01
Men's socks,7080,.9000001,1,2014-11-01
Men's socks,8090,5.4499998,1,2014-11-01
Lettuce,10,.44999999,1,2014-12-01
Lettuce,1020,.040000021,1,2014-12-01
Lettuce,2030,0,1,2014-12-01
Lettuce,3040,.11000001,1,2014-12-01
Lettuce,4050,0,1,2014-12-01
Lettuce,5060,.14999998,1,2014-12-01
Lettuce,6070,.10000002,1,2014-12-01
Lettuce,7080,.049999952,1,2014-12-01
Lettuce,8090,.10000002,1,2014-12-01
Pub meal,10,5.4499998,1,2014-12-01
Pub meal,1020,.55000019,1,2014-12-01
Pub meal,2030,.5999999,1,2014-12-01
Pub meal,3040,.3499999,1,2014-12-01
Pub meal,4050,.6500001,1,2014-12-01
Pub meal,5060,.69000006,1,2014-12-01
Pub meal,6070,.69999981,1,2014-12-01
Pub meal,7080,.96000004,1,2014-12-01
Pub meal,8090,1.1400003,1,2014-12-01
Cigarettes,10,8.9799995,1,2014-12-01
Cigarettes,1020,.070000648,1,2014-12-01
Cigarettes,2030,.010000229,1,2014-12-01
Cigarettes,3040,.039999962,1,2014-12-01
Cigarettes,4050,.039999962,1,2014-12-01
Cigarettes,5060,.029999733,1,2014-12-01
Cigarettes,6070,.079999924,1,2014-12-01
Cigarettes,7080,.039999962,1,2014-12-01
Cigarettes,8090,.11999989,1,2014-12-01
Men's socks,10,1,1,2014-12-01
Men's socks,1020,.20000005,1,2014-12-01
Men's socks,2030,.19999993,1,2014-12-01
Men's socks,3040,.60000002,1,2014-12-01
Men's socks,4050,.1400001,1,2014-12-01
Men's socks,5060,.25999999,1,2014-12-01
Men's socks,6070,1.3999999,1,2014-12-01
Men's socks,7080,1.1499999,1,2014-12-01
Men's socks,8090,5.0500002,1,2014-12-01
Lettuce,10,.44999999,1,2015-01-01
Lettuce,1020,.040000021,1,2015-01-01
Lettuce,2030,0,1,2015-01-01
Lettuce,3040,.11000001,1,2015-01-01
Lettuce,4050,.099999964,1,2015-01-01
Lettuce,5060,.15000004,1,2015-01-01
Lettuce,6070,.049999952,1,2015-01-01
Lettuce,7080,.090000033,1,2015-01-01
Lettuce,8090,.0099999905,1,2015-01-01
Pub meal,10,5.4499998,1,2015-01-01
Pub meal,1020,.64000034,1,2015-01-01
Pub meal,2030,.50999975,1,2015-01-01
Pub meal,3040,.3499999,1,2015-01-01
Pub meal,4050,.64500046,1,2015-01-01
Pub meal,5060,.69499969,1,2015-01-01
Pub meal,6070,.69999981,1,2015-01-01
Pub meal,7080,.96000004,1,2015-01-01
Pub meal,8090,1.0500002,1,2015-01-01
Cigarettes,10,8.9799995,1,2015-01-01
Cigarettes,1020,.070000648,1,2015-01-01
Cigarettes,2030,.010000229,1,2015-01-01
Cigarettes,3040,.039999962,1,2015-01-01
Cigarettes,4050,.039999962,1,2015-01-01
Cigarettes,5060,.029999733,1,2015-01-01
Cigarettes,6070,.11999989,1,2015-01-01
Cigarettes,7080,0,1,2015-01-01
Cigarettes,8090,.11999989,1,2015-01-01
Men's socks,10,1,1,2015-01-01
Men's socks,1020,.20000005,1,2015-01-01
Men's socks,2030,0,1,2015-01-01
Men's socks,3040,.46999991,1,2015-01-01
Men's socks,4050,.33000004,1,2015-01-01
Men's socks,5060,.4000001,1,2015-01-01
Men's socks,6070,.5999999,1,2015-01-01
Men's socks,7080,1.5,1,2015-01-01
Men's socks,8090,5.4699993,1,2015-01-01
Lettuce,10,.44999999,1,2015-02-01
