name,price,p,newDate
Cigarettes,5060,.049999952,1990-04-01
Cigarettes,6070,.085000038,1990-04-01
Cigarettes,7080,.014999986,1990-04-01
Cigarettes,8090,0,1990-04-01
Men's socks,10,1.49,1990-04-01
Men's socks,1020,.25999999,1990-04-01
Men's socks,2030,.24000001,1990-04-01
Men's socks,3040,0,1990-04-01
Men's socks,4050,.25999999,1990-04-01
Men's socks,5060,.25,1990-04-01
Men's socks,6070,.45000005,1990-04-01
Men's socks,7080,.29999995,1990-04-01
Men's socks,8090,.70000005,1990-04-01
Lettuce,10,.60000002,1990-05-01
Lettuce,1020,.099999964,1990-05-01
Lettuce,2030,.090000033,1990-05-01
Lettuce,3040,.060000002,1990-05-01
Lettuce,4050,.039999962,1990-05-01
Lettuce,5060,0,1990-05-01
Lettuce,6070,0,1990-05-01
Lettuce,7080,.069999993,1990-05-01
Lettuce,8090,.030000031,1990-05-01
Pub Meal,10,1.5,1990-05-01
Pub Meal,1020,.32500005,1990-05-01
Pub Meal,2030,.17499995,1990-05-01
Pub Meal,3040,.25,1990-05-01
Pub Meal,4050,.25,1990-05-01
Pub Meal,5060,.125,1990-05-01
Pub Meal,6070,.32500005,1990-05-01
Pub Meal,7080,.25,1990-05-01
Pub Meal,8090,.29999995,1990-05-01
Cigarettes,10,1.59,1990-05-01
Cigarettes,1020,0,1990-05-01
Cigarettes,2030,.0099999905,1990-05-01
Cigarettes,3040,.0099999905,1990-05-01
Cigarettes,4050,.029999971,1990-05-01
Cigarettes,5060,.060000062,1990-05-01
Cigarettes,6070,.049999952,1990-05-01
Cigarettes,7080,0,1990-05-01
Cigarettes,8090,0,1990-05-01
Men's socks,10,1.49,1990-05-01
Men's socks,1020,.25999999,1990-05-01
Men's socks,2030,.24000001,1990-05-01
Men's socks,3040,0,1990-05-01
Men's socks,4050,.25999999,1990-05-01
Men's socks,5060,.25,1990-05-01
Men's socks,6070,.49000001,1990-05-01
Men's socks,7080,.30999994,1990-05-01
Men's socks,8090,.69000006,1990-05-01
Lettuce,10,.44999999,1990-06-01
Lettuce,1020,.050000012,1990-06-01
Lettuce,2030,.079999983,1990-06-01
Lettuce,3040,.0099999905,1990-06-01
Lettuce,4050,.0050000548,1990-06-01
Lettuce,5060,.054999948,1990-06-01
Lettuce,6070,.030000031,1990-06-01
Lettuce,7080,.069999993,1990-06-01
Lettuce,8090,.12,1990-06-01
Pub Meal,10,1.5,1990-06-01
Pub Meal,1020,.29999995,1990-06-01
Pub Meal,2030,.20000005,1990-06-01
Pub Meal,3040,.25,1990-06-01
Pub Meal,4050,.25,1990-06-01
Pub Meal,5060,.20000005,1990-06-01
Pub Meal,6070,.25,1990-06-01
Pub Meal,7080,.25,1990-06-01
Pub Meal,8090,.29999995,1990-06-01
Cigarettes,10,1.59,1990-06-01
Cigarettes,1020,0,1990-06-01
Cigarettes,2030,.0099999905,1990-06-01
Cigarettes,3040,.0099999905,1990-06-01
Cigarettes,4050,.019999981,1990-06-01
Cigarettes,5060,.070000052,1990-06-01
Cigarettes,6070,.049999952,1990-06-01
Cigarettes,7080,0,1990-06-01
Cigarettes,8090,0,1990-06-01
Men's socks,10,1.49,1990-06-01
Men's socks,1020,.25999999,1990-06-01
Men's socks,2030,.24000001,1990-06-01
Men's socks,3040,0,1990-06-01
Men's socks,4050,.25999999,1990-06-01
Men's socks,5060,.25,1990-06-01
Men's socks,6070,.49000001,1990-06-01
Men's socks,7080,.30999994,1990-06-01
Men's socks,8090,.60000014,1990-06-01
Lettuce,10,.41999999,1990-07-01
Lettuce,1020,.060000002,1990-07-01
Lettuce,2030,.01000002,1990-07-01
Lettuce,3040,.0099999905,1990-07-01
Lettuce,4050,.050000012,1990-07-01
Lettuce,5060,.029999971,1990-07-01
Lettuce,6070,.0099999905,1990-07-01
Lettuce,7080,.01000005,1990-07-01
Lettuce,8090,.049999952,1990-07-01
Pub Meal,10,1.5,1990-07-01
Pub Meal,1020,.39999998,1990-07-01
Pub Meal,2030,.10000002,1990-07-01
Pub Meal,3040,.25,1990-07-01
Pub Meal,4050,.25,1990-07-01
Pub Meal,5060,.1500001,1990-07-01
Pub Meal,6070,.29999995,1990-07-01
Pub Meal,7080,.25,1990-07-01
Pub Meal,8090,.25,1990-07-01
Cigarettes,10,1.59,1990-07-01
Cigarettes,1020,0,1990-07-01
Cigarettes,2030,.0099999905,1990-07-01
Cigarettes,3040,.0099999905,1990-07-01
Cigarettes,4050,.029999971,1990-07-01
Cigarettes,5060,.060000062,1990-07-01
Cigarettes,6070,.049999952,1990-07-01
Cigarettes,7080,0,1990-07-01
Cigarettes,8090,0,1990-07-01
Men's socks,10,1.49,1990-07-01
Men's socks,1020,.25999999,1990-07-01
Men's socks,2030,.24000001,1990-07-01
Men's socks,3040,0,1990-07-01
Men's socks,4050,.25999999,1990-07-01
Men's socks,5060,.25,1990-07-01
Men's socks,6070,.49000001,1990-07-01
Men's socks,7080,.50999999,1990-07-01
Men's socks,8090,.49000001,1990-07-01
Lettuce,10,.49000001,1990-08-01
Lettuce,1020,.060000002,1990-08-01
Lettuce,2030,.050000012,1990-08-01
Lettuce,3040,.049999952,1990-08-01
Lettuce,4050,.040000021,1990-08-01
Lettuce,5060,.0099999905,1990-08-01
Lettuce,6070,.050000012,1990-08-01
Lettuce,7080,0,1990-08-01
Lettuce,8090,.029999971,1990-08-01
Pub Meal,10,1.5,1990-08-01
Pub Meal,1020,.35000002,1990-08-01
Pub Meal,2030,.14999998,1990-08-01
Pub Meal,3040,.25,1990-08-01
Pub Meal,4050,.25,1990-08-01
Pub Meal,5060,.099999905,1990-08-01
Pub Meal,6070,.30000019,1990-08-01
Pub Meal,7080,.29999995,1990-08-01
Pub Meal,8090,.29999995,1990-08-01
Cigarettes,10,1.59,1990-08-01
Cigarettes,1020,0,1990-08-01
Cigarettes,2030,.0099999905,1990-08-01
Cigarettes,3040,.0099999905,1990-08-01
Cigarettes,4050,.029999971,1990-08-01
Cigarettes,5060,.060000062,1990-08-01
Cigarettes,6070,.049999952,1990-08-01
Cigarettes,7080,0,1990-08-01
Cigarettes,8090,0,1990-08-01
Men's socks,10,1.5,1990-08-01
Men's socks,1020,.35000002,1990-08-01
Men's socks,2030,.13999999,1990-08-01
Men's socks,3040,0,1990-08-01
Men's socks,4050,.25999999,1990-08-01
Men's socks,5060,.25,1990-08-01
Men's socks,6070,.49000001,1990-08-01
Men's socks,7080,.41000009,1990-08-01
Men's socks,8090,.58999991,1990-08-01
Lettuce,10,.49000001,1990-09-01
Lettuce,1020,.089999974,1990-09-01
Lettuce,2030,.020000041,1990-09-01
Lettuce,3040,.049999952,1990-09-01
Lettuce,4050,.040000021,1990-09-01
Lettuce,5060,0,1990-09-01
Lettuce,6070,0,1990-09-01
Lettuce,7080,.030000031,1990-09-01
Lettuce,8090,.059999943,1990-09-01
Pub Meal,10,1.5,1990-09-01
Pub Meal,1020,.39999998,1990-09-01
Pub Meal,2030,.10000002,1990-09-01
Pub Meal,3040,.25,1990-09-01
Pub Meal,4050,.25,1990-09-01
Pub Meal,5060,.1500001,1990-09-01
Pub Meal,6070,.29999995,1990-09-01
Pub Meal,7080,.25,1990-09-01
Pub Meal,8090,.29999995,1990-09-01
Cigarettes,10,1.59,1990-09-01
Cigarettes,1020,.0099999905,1990-09-01
Cigarettes,2030,0,1990-09-01
Cigarettes,3040,.0099999905,1990-09-01
Cigarettes,4050,.024999976,1990-09-01
Cigarettes,5060,.065000057,1990-09-01
Cigarettes,6070,.049999952,1990-09-01
Cigarettes,7080,0,1990-09-01
Cigarettes,8090,0,1990-09-01
Men's socks,10,1.55,1990-09-01
Men's socks,1020,.44000006,1990-09-01
Men's socks,2030,0,1990-09-01
Men's socks,3040,0,1990-09-01
Men's socks,4050,.25999999,1990-09-01
Men's socks,5060,.25,1990-09-01
Men's socks,6070,.49000001,1990-09-01
Men's socks,7080,.43500018,1990-09-01
Men's socks,8090,.56499982,1990-09-01
Lettuce,10,.50999999,1990-10-01
Lettuce,1020,.079999983,1990-10-01
Lettuce,2030,.060000002,1990-10-01
Lettuce,3040,.030000031,1990-10-01
Lettuce,4050,.0099999905,1990-10-01
Lettuce,5060,.050000012,1990-10-01
Lettuce,6070,.0099999905,1990-10-01
Lettuce,7080,0,1990-10-01
Lettuce,8090,.040000021,1990-10-01
Pub Meal,10,1.5,1990-10-01
Pub Meal,1020,.39999998,1990-10-01
Pub Meal,2030,.25000012,1990-10-01
Pub Meal,3040,.25,1990-10-01
Pub Meal,4050,.099999905,1990-10-01
Pub Meal,5060,.25,1990-10-01
Pub Meal,6070,.20000005,1990-10-01
Pub Meal,7080,.25,1990-10-01
Pub Meal,8090,.3499999,1990-10-01
Cigarettes,10,1.59,1990-10-01
Cigarettes,1020,.019999981,1990-10-01
Cigarettes,2030,.029999971,1990-10-01
Cigarettes,3040,.019999981,1990-10-01
Cigarettes,4050,.0099999905,1990-10-01
Cigarettes,5060,.050000072,1990-10-01
Cigarettes,6070,.029999971,1990-10-01
Cigarettes,7080,.049999952,1990-10-01
Cigarettes,8090,0,1990-10-01
Men's socks,10,1.5,1990-10-01
Men's socks,1020,.49000001,1990-10-01
Men's socks,2030,0,1990-10-01
Men's socks,3040,0,1990-10-01
Men's socks,4050,.25999999,1990-10-01
Men's socks,5060,.25,1990-10-01
Men's socks,6070,.49000001,1990-10-01
Men's socks,7080,.46000004,1990-10-01
Men's socks,8090,.53999996,1990-10-01
Lettuce,10,.60000002,1990-11-01
Lettuce,1020,.089999974,1990-11-01
Lettuce,2030,.060000002,1990-11-01
Lettuce,3040,.050000012,1990-11-01
Lettuce,4050,.050000012,1990-11-01
Lettuce,5060,.039999962,1990-11-01
Lettuce,6070,0,1990-11-01
Lettuce,7080,0,1990-11-01
Lettuce,8090,.060000002,1990-11-01
Pub Meal,10,1.5,1990-11-01
Pub Meal,1020,.39999998,1990-11-01
Pub Meal,2030,.30000007,1990-11-01
Pub Meal,3040,.25,1990-11-01
Pub Meal,4050,.099999905,1990-11-01
Pub Meal,5060,.29999995,1990-11-01
Pub Meal,6070,.10000014,1990-11-01
Pub Meal,7080,.29999995,1990-11-01
Pub Meal,8090,.29999995,1990-11-01
Cigarettes,10,1.63,1990-11-01
Cigarettes,1020,.0099999905,1990-11-01
Cigarettes,2030,.0099999905,1990-11-01
Cigarettes,3040,.0099999905,1990-11-01
Cigarettes,4050,.019999981,1990-11-01
Cigarettes,5060,.060000062,1990-11-01
Cigarettes,6070,.059999943,1990-11-01
Cigarettes,7080,0,1990-11-01
Cigarettes,8090,0,1990-11-01
Men's socks,10,1.65,1990-11-01
Men's socks,1020,.34000003,1990-11-01
Men's socks,2030,0,1990-11-01
Men's socks,3040,.17000008,1990-11-01
Men's socks,4050,.33999991,1990-11-01
Men's socks,5060,0,1990-11-01
Men's socks,6070,.49000001,1990-11-01
Men's socks,7080,.50999999,1990-11-01
Men's socks,8090,.49000001,1990-11-01
Lettuce,10,.60000002,1990-12-01
Lettuce,1020,.089999974,1990-12-01
Lettuce,2030,.060000002,1990-12-01
Lettuce,3040,.040000021,1990-12-01
Lettuce,4050,.060000002,1990-12-01
Lettuce,5060,.039999962,1990-12-01
Lettuce,6070,0,1990-12-01
Lettuce,7080,0,1990-12-01
Lettuce,8090,0,1990-12-01
Pub Meal,10,1.5,1990-12-01
Pub Meal,1020,.39999998,1990-12-01
Pub Meal,2030,.30000007,1990-12-01
Pub Meal,3040,.25,1990-12-01
Pub Meal,4050,.075000048,1990-12-01
Pub Meal,5060,.32499981,1990-12-01
Pub Meal,6070,.10000014,1990-12-01
Pub Meal,7080,.29999995,1990-12-01
Pub Meal,8090,.29999995,1990-12-01
Cigarettes,10,1.64,1990-12-01
Cigarettes,1020,.0099999905,1990-12-01
Cigarettes,2030,0,1990-12-01
Cigarettes,3040,.0099999905,1990-12-01
Cigarettes,4050,.0099999905,1990-12-01
Cigarettes,5060,.070000052,1990-12-01
Cigarettes,6070,.059999943,1990-12-01
Cigarettes,7080,0,1990-12-01
Cigarettes,8090,0,1990-12-01
Men's socks,10,1.65,1990-12-01
Men's socks,1020,.34000003,1990-12-01
Men's socks,2030,0,1990-12-01
Men's socks,3040,.25999999,1990-12-01
Men's socks,4050,.25,1990-12-01
Men's socks,5060,0,1990-12-01
Men's socks,6070,.49000001,1990-12-01
Men's socks,7080,.50999999,1990-12-01
Men's socks,8090,.49000001,1990-12-01
Lettuce,10,.75,1991-01-01
Lettuce,1020,.13999999,1991-01-01
Lettuce,2030,.060000002,1991-01-01
Lettuce,3040,.030000031,1991-01-01
Lettuce,4050,.0099999905,1991-01-01
Lettuce,5060,0,1991-01-01
Lettuce,6070,0,1991-01-01
Lettuce,7080,0,1991-01-01
Lettuce,8090,.0099999905,1991-01-01
Pub Meal,10,1.65,1991-01-01
Pub Meal,1020,.35000002,1991-01-01
Pub Meal,2030,.29999995,1991-01-01
Pub Meal,3040,.20000005,1991-01-01
Pub Meal,4050,.17500019,1991-01-01
Pub Meal,5060,.27499986,1991-01-01
Pub Meal,6070,.049999952,1991-01-01
Pub Meal,7080,.25,1991-01-01
Pub Meal,8090,.25,1991-01-01
Cigarettes,10,1.64,1991-01-01
Cigarettes,1020,.0099999905,1991-01-01
Cigarettes,2030,0,1991-01-01
Cigarettes,3040,.0099999905,1991-01-01
Cigarettes,4050,.014999986,1991-01-01
Cigarettes,5060,.075000048,1991-01-01
Cigarettes,6070,.049999952,1991-01-01
Cigarettes,7080,0,1991-01-01
Cigarettes,8090,0,1991-01-01
Men's socks,10,1.6,1991-01-01
Men's socks,1020,.38999999,1991-01-01
Men's socks,2030,0,1991-01-01
Men's socks,3040,.25999999,1991-01-01
Men's socks,4050,.25,1991-01-01
Men's socks,5060,.25,1991-01-01
Men's socks,6070,.24000001,1991-01-01
Men's socks,7080,.50999999,1991-01-01
Men's socks,8090,.49000001,1991-01-01
Lettuce,10,.75,1991-02-01
Lettuce,1020,.10000002,1991-02-01
Lettuce,2030,0,1991-02-01
Lettuce,3040,.039999962,1991-02-01
Lettuce,4050,.060000002,1991-02-01
Lettuce,5060,.040000021,1991-02-01
Lettuce,6070,0,1991-02-01
Lettuce,7080,0,1991-02-01
Lettuce,8090,.019999981,1991-02-01
Pub Meal,10,1.65,1991-02-01
Pub Meal,1020,.35000002,1991-02-01
Pub Meal,2030,.3499999,1991-02-01
Pub Meal,3040,.1500001,1991-02-01
Pub Meal,4050,.099999905,1991-02-01
Pub Meal,5060,.25,1991-02-01
Pub Meal,6070,.10000014,1991-02-01
Pub Meal,7080,.29999995,1991-02-01
Pub Meal,8090,.25,1991-02-01
Cigarettes,10,1.64,1991-02-01
Cigarettes,1020,.0099999905,1991-02-01
Cigarettes,2030,0,1991-02-01
Cigarettes,3040,.0099999905,1991-02-01
Cigarettes,4050,.0099999905,1991-02-01
Cigarettes,5060,.050000072,1991-02-01
Cigarettes,6070,.079999924,1991-02-01
Cigarettes,7080,0,1991-02-01
Cigarettes,8090,0,1991-02-01
Men's socks,10,1.5,1991-02-01
Men's socks,1020,.49000001,1991-02-01
Men's socks,2030,0,1991-02-01
Men's socks,3040,.25999999,1991-02-01
Men's socks,4050,.25,1991-02-01
Men's socks,5060,.25,1991-02-01
Men's socks,6070,.24000001,1991-02-01
Men's socks,7080,.50999999,1991-02-01
Men's socks,8090,.75,1991-02-01
Lettuce,10,.75,1991-03-01
Lettuce,1020,.040000021,1991-03-01
Lettuce,2030,0,1991-03-01
Lettuce,3040,.0099999905,1991-03-01
Lettuce,4050,.050000012,1991-03-01
Lettuce,5060,.039999962,1991-03-01
Lettuce,6070,0,1991-03-01
Lettuce,7080,0,1991-03-01
Lettuce,8090,.10000002,1991-03-01
Pub Meal,10,1.7,1991-03-01
Pub Meal,1020,.29999995,1991-03-01
Pub Meal,2030,.29999995,1991-03-01
Pub Meal,3040,.20000005,1991-03-01
Pub Meal,4050,.1500001,1991-03-01
Pub Meal,5060,.29999995,1991-03-01
Pub Meal,6070,.049999952,1991-03-01
Pub Meal,7080,.25,1991-03-01
Pub Meal,8090,.5,1991-03-01
Cigarettes,10,1.64,1991-03-01
Cigarettes,1020,.0099999905,1991-03-01
Cigarettes,2030,0,1991-03-01
Cigarettes,3040,.0099999905,1991-03-01
Cigarettes,4050,.0099999905,1991-03-01
Cigarettes,5060,.050000072,1991-03-01
Cigarettes,6070,.059999943,1991-03-01
Cigarettes,7080,.019999981,1991-03-01
Cigarettes,8090,0,1991-03-01
Men's socks,10,1.5,1991-03-01
Men's socks,1020,.49000001,1991-03-01
Men's socks,2030,0,1991-03-01
Men's socks,3040,.19000006,1991-03-01
Men's socks,4050,.31999993,1991-03-01
Men's socks,5060,.25,1991-03-01
Men's socks,6070,.24000001,1991-03-01
Men's socks,7080,.50999999,1991-03-01
Men's socks,8090,.5999999,1991-03-01
Lettuce,10,.60000002,1991-04-01
Lettuce,1020,.089999974,1991-04-01
Lettuce,2030,.060000002,1991-04-01
Lettuce,3040,.040000021,1991-04-01
Lettuce,4050,0,1991-04-01
Lettuce,5060,0,1991-04-01
Lettuce,6070,.029999971,1991-04-01
Lettuce,7080,.069999993,1991-04-01
Lettuce,8090,0,1991-04-01
Pub Meal,10,1.75,1991-04-01
Pub Meal,1020,.25,1991-04-01
Pub Meal,2030,.45000005,1991-04-01
Pub Meal,3040,.14999986,1991-04-01
Pub Meal,4050,.1500001,1991-04-01
Pub Meal,5060,.20000005,1991-04-01
Pub Meal,6070,.25,1991-04-01
Pub Meal,7080,.29999995,1991-04-01
Pub Meal,8090,.25,1991-04-01
Cigarettes,10,1.76,1991-04-01
Cigarettes,1020,.11000001,1991-04-01
Cigarettes,2030,0,1991-04-01
Cigarettes,3040,.0099999905,1991-04-01
Cigarettes,4050,.0099999905,1991-04-01
Cigarettes,5060,.039999962,1991-04-01
Cigarettes,6070,.070000052,1991-04-01
Cigarettes,7080,.019999981,1991-04-01
Cigarettes,8090,0,1991-04-01
Men's socks,10,1.5,1991-04-01
Men's socks,1020,.49000001,1991-04-01
Men's socks,2030,0,1991-04-01
Men's socks,3040,.25999999,1991-04-01
Men's socks,4050,.25,1991-04-01
Men's socks,5060,.3499999,1991-04-01
Men's socks,6070,.1400001,1991-04-01
Men's socks,7080,.75999999,1991-04-01
Men's socks,8090,.73999977,1991-04-01
Lettuce,10,.60000002,1991-05-01
Lettuce,1020,.079999983,1991-05-01
Lettuce,2030,.019999981,1991-05-01
Lettuce,3040,.050000012,1991-05-01
Lettuce,4050,0,1991-05-01
Lettuce,5060,.029999971,1991-05-01
Lettuce,6070,.01000005,1991-05-01
Lettuce,7080,.0049999952,1991-05-01
Lettuce,8090,.055000007,1991-05-01
Pub Meal,10,1.75,1991-05-01
Pub Meal,1020,.3499999,1991-05-01
Pub Meal,2030,.35000014,1991-05-01
Pub Meal,3040,.20000005,1991-05-01
Pub Meal,4050,.17999983,1991-05-01
Pub Meal,5060,.12000012,1991-05-01
Pub Meal,6070,.29999995,1991-05-01
Pub Meal,7080,.25,1991-05-01
Pub Meal,8090,.3499999,1991-05-01
Cigarettes,10,1.86,1991-05-01
Cigarettes,1020,.0099999905,1991-05-01
Cigarettes,2030,.0099999905,1991-05-01
Cigarettes,3040,0,1991-05-01
Cigarettes,4050,.029999971,1991-05-01
Cigarettes,5060,.060000062,1991-05-01
Cigarettes,6070,.049999952,1991-05-01
Cigarettes,7080,0,1991-05-01
Cigarettes,8090,0,1991-05-01
Men's socks,10,1.5,1991-05-01
Men's socks,1020,.49000001,1991-05-01
Men's socks,2030,0,1991-05-01
Men's socks,3040,.25999999,1991-05-01
Men's socks,4050,.25,1991-05-01
Men's socks,5060,.25,1991-05-01
Men's socks,6070,.24000001,1991-05-01
Men's socks,7080,.96000004,1991-05-01
Men's socks,8090,.54999995,1991-05-01
Lettuce,10,.46000001,1991-06-01
Lettuce,1020,.090000004,1991-06-01
Lettuce,2030,.039999962,1991-06-01
Lettuce,3040,.01000005,1991-06-01
Lettuce,4050,.049999952,1991-06-01
Lettuce,5060,0,1991-06-01
Lettuce,6070,.040000021,1991-06-01
Lettuce,7080,.060000002,1991-06-01
Lettuce,8090,.040000021,1991-06-01
Pub Meal,10,1.75,1991-06-01
Pub Meal,1020,.3499999,1991-06-01
Pub Meal,2030,.35000014,1991-06-01
Pub Meal,3040,.25,1991-06-01
Pub Meal,4050,.14999986,1991-06-01
Pub Meal,5060,.1500001,1991-06-01
Pub Meal,6070,.25,1991-06-01
Pub Meal,7080,.25,1991-06-01
Pub Meal,8090,.29999995,1991-06-01
Cigarettes,10,1.87,1991-06-01
Cigarettes,1020,0,1991-06-01
Cigarettes,2030,0,1991-06-01
Cigarettes,3040,.0099999905,1991-06-01
Cigarettes,4050,.019999981,1991-06-01
Cigarettes,5060,.070000052,1991-06-01
Cigarettes,6070,.049999952,1991-06-01
Cigarettes,7080,0,1991-06-01
Cigarettes,8090,0,1991-06-01
Men's socks,10,1.75,1991-06-01
Men's socks,1020,.24000001,1991-06-01
Men's socks,2030,0,1991-06-01
Men's socks,3040,.30999994,1991-06-01
Men's socks,4050,.20000005,1991-06-01
Men's socks,5060,.45000005,1991-06-01
Men's socks,6070,.039999962,1991-06-01
Men's socks,7080,.96000004,1991-06-01
Men's socks,8090,.54999995,1991-06-01
Lettuce,10,.44999999,1991-07-01
Lettuce,1020,.030000001,1991-07-01
Lettuce,2030,.01000002,1991-07-01
Lettuce,3040,0,1991-07-01
Lettuce,4050,.050000012,1991-07-01
Lettuce,5060,.0099999905,1991-07-01
Lettuce,6070,.029999971,1991-07-01
Lettuce,7080,.0099999905,1991-07-01
Lettuce,8090,.060000002,1991-07-01
Pub Meal,10,1.75,1991-07-01
Pub Meal,1020,.4000001,1991-07-01
Pub Meal,2030,.29999995,1991-07-01
Pub Meal,3040,.25,1991-07-01
Pub Meal,4050,.25,1991-07-01
Pub Meal,5060,.099999905,1991-07-01
Pub Meal,6070,.20000005,1991-07-01
Pub Meal,7080,.25,1991-07-01
Pub Meal,8090,.3499999,1991-07-01
Cigarettes,10,1.86,1991-07-01
Cigarettes,1020,.0099999905,1991-07-01
Cigarettes,2030,.0099999905,1991-07-01
Cigarettes,3040,0,1991-07-01
Cigarettes,4050,.029999971,1991-07-01
Cigarettes,5060,.050000072,1991-07-01
Cigarettes,6070,.059999943,1991-07-01
Cigarettes,7080,0,1991-07-01
Cigarettes,8090,0,1991-07-01
Men's socks,10,1.49,1991-07-01
Men's socks,1020,.5,1991-07-01
Men's socks,2030,0,1991-07-01
Men's socks,3040,0,1991-07-01
Men's socks,4050,.50499988,1991-07-01
Men's socks,5060,.25500011,1991-07-01
Men's socks,6070,.24000001,1991-07-01
Men's socks,7080,.96000004,1991-07-01
Men's socks,8090,.54999995,1991-07-01
Lettuce,10,.44999999,1991-08-01
Lettuce,1020,.040000021,1991-08-01
Lettuce,2030,.029999971,1991-08-01
Lettuce,3040,.030000031,1991-08-01
Lettuce,4050,.029999971,1991-08-01
Lettuce,5060,0,1991-08-01
Lettuce,6070,.0099999905,1991-08-01
Lettuce,7080,0,1991-08-01
Lettuce,8090,.10000002,1991-08-01
Pub Meal,10,1.8,1991-08-01
Pub Meal,1020,.35000014,1991-08-01
Pub Meal,2030,.3499999,1991-08-01
Pub Meal,3040,.25,1991-08-01
Pub Meal,4050,.20000005,1991-08-01
Pub Meal,5060,.14999986,1991-08-01
Pub Meal,6070,.20000005,1991-08-01
Pub Meal,7080,.20000005,1991-08-01
Pub Meal,8090,.45000005,1991-08-01
Cigarettes,10,1.86,1991-08-01
Cigarettes,1020,.0099999905,1991-08-01
Cigarettes,2030,0,1991-08-01
Cigarettes,3040,.0099999905,1991-08-01
Cigarettes,4050,.019999981,1991-08-01
Cigarettes,5060,.060000062,1991-08-01
Cigarettes,6070,.059999943,1991-08-01
Cigarettes,7080,0,1991-08-01
Cigarettes,8090,0,1991-08-01
Men's socks,10,1.49,1991-08-01
Men's socks,1020,.46000004,1991-08-01
Men's socks,2030,.039999962,1991-08-01
Men's socks,3040,0,1991-08-01
Men's socks,4050,.50999999,1991-08-01
Men's socks,5060,.3499999,1991-08-01
Men's socks,6070,.1400001,1991-08-01
Men's socks,7080,.96000004,1991-08-01
Men's socks,8090,.54999995,1991-08-01
Lettuce,10,.47999999,1991-09-01
Lettuce,1020,.01000002,1991-09-01
Lettuce,2030,.050000012,1991-09-01
Lettuce,3040,.034999967,1991-09-01
Lettuce,4050,.0049999952,1991-09-01
Lettuce,5060,0,1991-09-01
Lettuce,6070,.0099999905,1991-09-01
Lettuce,7080,0,1991-09-01
Lettuce,8090,.060000002,1991-09-01
Pub Meal,10,1.8,1991-09-01
Pub Meal,1020,.37500024,1991-09-01
Pub Meal,2030,.32499981,1991-09-01
Pub Meal,3040,.20000005,1991-09-01
Pub Meal,4050,.25,1991-09-01
Pub Meal,5060,.14999986,1991-09-01
Pub Meal,6070,.20000005,1991-09-01
Pub Meal,7080,.20000005,1991-09-01
Pub Meal,8090,.375,1991-09-01
Cigarettes,10,1.86,1991-09-01
Cigarettes,1020,.0099999905,1991-09-01
Cigarettes,2030,0,1991-09-01
Cigarettes,3040,.0099999905,1991-09-01
Cigarettes,4050,.0099999905,1991-09-01
Cigarettes,5060,.070000052,1991-09-01
Cigarettes,6070,.059999943,1991-09-01
Cigarettes,7080,0,1991-09-01
Cigarettes,8090,0,1991-09-01
Men's socks,10,1.5,1991-09-01
Men's socks,1020,.49000001,1991-09-01
Men's socks,2030,0,1991-09-01
Men's socks,3040,.21000004,1991-09-01
Men's socks,4050,.29999995,1991-09-01
Men's socks,5060,.45000005,1991-09-01
Men's socks,6070,.039999962,1991-09-01
Men's socks,7080,.96000004,1991-09-01
Men's socks,8090,.54999995,1991-09-01
Lettuce,10,.38999999,1991-10-01
Lettuce,1020,.10000002,1991-10-01
Lettuce,2030,.029999971,1991-10-01
Lettuce,3040,.030000031,1991-10-01
Lettuce,4050,.0099999905,1991-10-01
Lettuce,5060,.029999971,1991-10-01
Lettuce,6070,0,1991-10-01
Lettuce,7080,.030000031,1991-10-01
Lettuce,8090,.029999971,1991-10-01
Pub Meal,10,1.85,1991-10-01
Pub Meal,1020,.39999998,1991-10-01
Pub Meal,2030,.25,1991-10-01
Pub Meal,3040,.25,1991-10-01
Pub Meal,4050,.20000005,1991-10-01
