item,item_id,id_count,item_id_raw,description,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust
451,310207,1,310207,BITTER-4CANS-440-500ML,2,199702,202303,1,109,422,20103,201,178,.88999999,10,4.1078835,4,.70768863,2010302,183,,310207,41478,313,188,207,,ML,0,
452,310208,1,310208,ALCOPOP-BOTTLED-275-340ML,2,199702,200201,1,109,168,20101,201,130,.49000001,4.7600002,1.1596907,1.09,.44306237,0,132,,310208,8473,59,983,999,,ML,0,
453,310209,1,310209,LAGER-BOTTLED-275-340ML,2,199802,200101,1,121,156,20103,201,100,.40000001,1.5,1.0198591,1.09,.18326642,0,829,,310209,5038,35,1096,1116,,ML,0,
454,310210,1,310210,LAGER 'STUBBIES' 24 PK,2,200102,200401,1,157,192,20103,201,17,4.4899998,20.99,10.74747,9.9899998,2.6118152,0,819,,310210,3043,35,1096,1130,,PK,0,
455,310211,1,310211,LAGER 4 BOTTLES (275-340ML),2,200102,200401,1,157,192,20103,201,94,.99000001,5.96,4.1596565,4.25,.5789454,0,823,,310211,3986,35,1096,1124,,L),0,
456,310212,1,310212,LAGER PACK 12 CANS 440-500ML,2,200102,200401,1,157,192,20103,201,9,4.98,15.09,9.971755,9.9799995,2.4806979,0,826,,310212,2308,35,1096,1131,,ML,0,
457,310213,1,310213,LAGER 4 CANS- PREMIUM 4.3-7.5%,2,200402,201101,1,193,276,20103,201,114,1.99,7.5599999,4.1852293,4,.68050247,0,825,,310213,18288,83,893,907,,5%,0,
458,310214,1,310214,LAGER STUBBIES 4.3-7.5% ABV,2,200402,200801,1,193,240,20103,201,15,3.99,19.99,10.137655,9.9899998,2.5629182,0,827,,310214,4896,47,1032,1067,,BV,0,
459,310215,1,310215,LAGER 4 BOTTLES- PREMIUM,2,200402,202303,1,193,422,20103,201,135,1.5,8.96,4.4755206,4.4899998,.8444736,2010301,824,,310215,48593,229,353,365,,UM,0,
460,310216,1,310216,LAGER 10 - 24 CANS (440-500ML),2,200402,202303,1,193,422,20103,201,16,2.72,22.5,10.222746,9.6000004,2.4509318,2010301,821,,310216,30780,229,353,376,,L),0,
461,310217,1,310217,LAGER 10-24 BOTTLES 250-330ML,2,200802,202303,1,241,422,20103,201,7,5,25,10.990474,10.79,2.5061498,2010301,822,,310217,10156,181,526,537,,ML,0,
462,310218,1,310218,APPLE CIDER 500-750ML 4.5-5.5%,2,200902,201701,1,253,348,20102,201,104,.85000002,9.9899998,1.9347838,1.99,.47548369,2010202,139,,310218,12787,95,848,865,,5%,0,
463,310219,1,310219,STOUT - 4 CAN PACK,2,201202,202303,1,289,422,20103,201,118,2.49,14,4.7997279,4.8899999,.85875797,2010302,1216,,310219,29567,133,683,685,,CK,0,
464,310220,1,310220,SPEC'Y BEER BOTT 500ML 4-5.5,2,201502,202303,1,325,422,20103,201,108,.99000001,2.99,1.7826321,1.8,.31518143,2010302,1191,,310220,21906,97,833,839,,.5,0,
465,310221,1,310221,APPLE CIDER 4 CAN PK 440-500ML,2,201702,202303,1,349,422,20102,201,94,1.89,6.79,3.8717394,4,.85424274,2010202,138,,310221,16407,73,923,933,,ML,0,
466,310222,1,310222,CIDER FLAVOURED BOTT 500-568ML,2,201702,202303,1,349,422,20102,201,97,.85000002,3.4300001,2.0780201,2.2,.26896837,2010202,370,,310222,16889,73,923,928,,ML,0,
467,310301,1,310301,WHISKY (PER NIP) SPECIFY ML,11,198802,202303,1,1,422,110101,1101,290,.55000001,7.6999998,1.742939,1.5,.8097859,11010101,1313,,310301,219293,421,1,2,,ML,0,
468,310302,1,310302,VODKA (PER NIP) SPECIFY ML,11,198802,202303,1,1,422,110101,1101,291,.5,6.5999999,1.7821288,1.5,.83884364,11010101,1283,,310302,219789,421,1,1,,ML,0,
469,310303,1,310303,GIN (PER NIP),11,198802,199701,1,1,108,110101,1101,282,.55000001,2,1.021695,1.02,.1970108,0,697,,310303,72833,107,791,791,,P),0,
470,310304,1,310304,WINE (PER GLASS),11,198802,200301,1,1,180,110101,1101,290,.5,4.6500001,1.3981624,1.3,.45354342,0,1330,,310304,108862,179,538,539,,S),0,
472,310306,2,310306,BOTTLE OF MIXER 125-200ML,1,199702,202303,2,109,422,10202,102,267,.30000001,4,1.1576643,1.01,.40922973,0,35,1,310306,281640,313,188,189,,ML,0,
472,310306,2,310306,BOTTLE OF MIXER 125-200ML,11,199702,202303,2,109,422,110101,1101,267,.30000001,4,1.1576643,1.01,.40922973,11010101,34,1,310306,281640,313,188,189,,ML,0,
473,310307,2,310307,LIQUEUR PER NIP   SPECIFY ML,11,199702,202303,2,109,422,110101,1101,267,.75,6.5999999,2.1947277,2.0999999,.70104581,11010101,83,1,310307,291338,313,188,188,,ML,0,
473,310307,2,310307,LIQUEUR PER NIP   SPECIFY ML,2,199702,202303,2,109,422,20101,201,267,.75,6.5999999,2.1947277,2.0999999,.70104581,0,82,1,310307,291338,313,188,188,,ML,0,
474,310308,1,310308,LEMONADE/COLA-FLAV. DRINK,1,200002,200401,1,145,192,10202,102,200,.2,2,.98804367,.98000002,.22990644,0,846,,310308,21172,47,1032,1034,,NK,0,
475,310309,1,310309,SPIRIT BASED DRINK 275ML,11,200102,202301,1,157,420,110101,1101,202,.99000001,5.8000002,2.9171064,2.9000001,.57713664,11010101,1196,,310309,105535,263,285,285,,ML,0,
476,310310,1,310310,"WINE, PER 175 - 250 ML SERVING",11,200302,202303,1,181,422,110101,1101,187,.99000001,11,3.2047136,2.95,1.0648586,11010101,1332,,310310,98354,241,320,322,,NG,0,
387,310311,2,220116,LEMONADE/COLA DRAUGHT,11,200502,202303,2,193,422,110101,1101,167,.38999999,4.4000001,1.6461986,1.6,.49438304,11010101,81,1,310311,94857,229,353,354,,HT,0,
477,310311,2,310311,LEMONADE/COLA DRAUGHT,11,200402,200501,2,193,422,110101,1101,147,.40000001,2.3,1.1512845,1.1,.24830912,0,80,1,310311,94857,229,353,354,,HT,0,
478,310312,1,310312,BOTTLED MINERAL WATER 330ML,11,200402,200501,1,193,204,110101,1101,138,.44999999,2.95,1.2339377,1.2,.24244703,0,210,,310312,4175,11,1217,1219,,ML,0,
479,310314,2,310313,BOTTLE OF CHAMPAGNE,11,200502,200601,2,205,300,110101,1101,125,9.9499998,50,27.918577,26.5,5.9663296,0,33,1,310314,19444,95,848,856,,NE,0,
480,310314,2,310314,BOTTLE OF CHAMPAGNE,11,200602,201301,2,205,300,110101,1101,141,15,295,35.660721,30.950001,17.857428,0,32,1,310314,19444,95,848,856,,NE,0,
481,310315,2,310315,BOTTLE OF WINE 70-75CL,11,200602,202303,2,73,422,110101,1101,173,4.9499998,75,16.091787,15.5,4.6196971,11010101,37,1,310315,129722,349,158,158,,CL,0,
471,310315,2,310305,BOTTLE OF WINE 70-75CL,11,199402,200601,2,73,422,110101,1101,298,1.2,38,8.9585371,8.5,2.4734151,0,36,1,310315,129722,349,158,158,,CL,0,
482,310316,1,310316,GIN PER NIP,11,202002,202303,1,385,422,110101,1101,132,.99000001,9,3.4468939,3.3499999,.77441847,11010101,699,,310316,10064,37,1081,1083,,IP,0,
483,310401,1,310401,WHISKY-70 CL BOTTLE,2,198802,202303,1,1,422,20101,201,236,5.9899998,44.799999,12.365515,11.99,3.0142882,2010101,1314,,310401,71676,421,1,69,,LE,0,
484,310402,1,310402,WHISKY (70 CL BOTTLE),,199601,199601,1,96,96,,,113,8.4899998,14.49,11.093862,10.99,1.1528956,,1312,,310402,246,0,1317,1327,,E),0,
485,310403,1,310403,VODKA-70 CL BOTTLE,2,198802,202303,1,1,422,20101,201,243,4.75,40.889999,11.20456,10.89,2.8053064,2010101,1284,,310403,92623,421,1,49,,LE,0,
486,310404,1,310404,GIN-70 CL BOTTLE,2,198802,200401,1,1,192,20101,201,230,3.98,15.99,9.8208961,9.9899998,1.4718044,0,700,,310404,38945,191,496,505,,LE,0,
487,310405,1,310405,BRANDY 70CL BOTTLE,2,198802,202303,1,1,422,20101,201,233,4.79,45,14.352047,12.99,5.6579289,2010101,228,,310405,68521,421,1,74,,LE,0,
488,310406,1,310406,FORTIFIED WINE  (70-75CL),2,198802,202303,1,1,422,20102,201,242,1.79,69,6.541234,5.9899998,2.8882711,2010203,602,,310406,88626,421,1,54,,L),0,
489,310407,1,310407,VERMOUTH-75 CL BOTTLE,2,198802,200001,1,1,144,20102,201,220,1.75,6.9899998,3.352371,3.25,.81362879,0,1278,,310407,30574,143,656,666,,LE,0,
490,310409,1,310409,OTHER IMPTD WHITE WINE-70-75CL,2,198802,200401,1,1,192,20102,201,231,1.29,9.9899998,3.2956452,3.25,.90901804,0,969,,310409,38031,191,496,509,,CL,0,
491,310412,1,310412,IMPORTED RED WINE-70-75 CL BOT,2,198802,200401,1,1,192,20102,201,231,1.37,10.85,3.4249768,3.1500001,1.0638825,0,793,,310412,37858,191,496,510,,OT,0,
492,310413,1,310413,WHITE WINE (3 LITRE BOX),,199601,199601,1,96,96,,,103,5.9899998,16.99,10.603208,10.59,1.9581593,,1317,,310413,212,0,1317,1332,,X),0,
493,310414,1,310414,IMPORTED RED WINE LE PIAT D'OR,,199601,199601,1,96,96,,,110,2.29,4.4899998,3.734035,3.79,.30537394,,792,,310414,228,0,1317,1328,,OR,0,
494,310415,1,310415,LIEBFRAUMILCH-70-75CL BOTTLE,2,199202,200001,1,49,144,20102,201,204,1.6900001,5.29,3.2861502,3.3499999,.64957994,0,847,,310415,20651,95,848,853,,LE,0,
495,310416,1,310416,"WHITE CHARDONNAY, 70-75CL",2,200002,200401,1,145,192,20102,201,114,2.24,9.9899998,4.7544756,4.8899999,1.0102539,0,1315,,310416,6978,47,1032,1056,,CL,0,
496,310417,1,310417,SPIRIT BASED DRINK 250-330MLS,2,200202,201701,1,169,348,20101,201,135,.47,3.29,1.4042182,1.39,.36908734,2010101,1195,,310417,22057,179,538,560,,LS,0,
497,310418,1,310418,IMPORTED SPARKLING WINE 75CL,2,200302,200601,1,181,216,20102,201,91,1.6900001,21.98,6.2651734,5.9899998,1.7378757,0,794,,310418,4498,35,1096,1118,,CL,0,
498,310419,1,310419,WHITE WINE- EUROPEAN 75CL,2,200402,202303,1,193,422,20102,201,137,1.86,25,5.5874329,5,2.0758338,2010201,1318,,310419,50566,229,353,363,,CL,0,
499,310420,1,310420,WHITE WINE- NEW WORLD 75CL,2,200402,202303,1,193,422,20102,201,137,2.46,26.99,6.4821091,6,1.8580949,2010201,1319,,310420,51115,229,353,362,,CL,0,
500,310421,1,310421,RED WINE- EUROPEAN 75CL,2,200402,202301,1,193,420,20102,201,137,2.1700001,26.99,6.2019281,5.79,2.3932371,2010201,1086,,310421,50202,227,389,390,,CL,0,
501,310422,1,310422,RED WINE- NEW WORLD 75CL,2,200402,202301,1,193,420,20102,201,137,2.6500001,36.990002,6.1572022,5.9899998,1.7633756,2010201,1087,,310422,50863,227,389,389,,CL,0,
502,310423,1,310423,BOTTLE OF CHAMPAGNE 75 CL,2,200602,202303,1,217,422,20102,201,121,6.9899998,74.989998,27.690716,27.99,8.2388277,2010201,206,,310423,26649,205,448,463,,CL,0,
503,310424,1,310424,WINE BOX 3 LITRES MIN ABV 11%,2,200602,200901,1,217,252,20102,201,57,4.4899998,19.99,14.568625,14.79,2.4075317,0,1331,,310424,4052,35,1096,1122,,1%,0,
504,310425,1,310425,ROSE WINE-75CL BOTTLE,2,200902,202303,1,253,422,20102,201,117,2.29,36.990002,6.3543882,6,2.0332327,2010201,1142,,310425,22719,169,567,573,,LE,0,
505,310426,1,310426,SPARKLING WINE 75CL MIN 11%ABV,2,201102,202303,1,277,422,20102,201,120,1.89,27,7.9071913,7.5,2.3951406,2010201,1190,,310426,32272,145,642,650,,BV,0,
506,310427,1,310427,RUM WHITE EG BACARDI 70CL BOTT,2,201302,202303,1,301,422,20101,201,113,8,27.99,14.522753,14,2.5453331,2010101,1145,,310427,27245,121,735,738,,TT,0,
507,310428,1,310428,CREAM LIQUER 70CL-1LT 14-20%,2,201602,202303,1,337,422,20101,201,105,3.75,24.950001,14.29334,14,3.4195662,2010101,452,,310428,18723,85,878,885,,0%,0,
508,310429,1,310429,GIN BOTTLE 70CL,2,201702,202303,1,349,422,20101,201,98,9,31.5,15.944723,15.5,3.6965382,2010101,698,,310429,16806,73,923,930,,CL,0,
509,310430,1,310430,PRE MIXED SPIRIT 250-330ML,2,202002,202303,1,385,422,20101,201,78,.85000002,3.2,1.7963828,1.85,.40600523,2010101,1046,,310430,8172,37,1081,1086,,ML,0,
511,320102,1,320102,CIGARETTES 2,2,198802,200501,1,1,204,20200,202,258,1.37,5.29,2.5520749,2.29,.94477844,0,383,,320102,54863,203,467,467,, 2,0,
512,320103,1,320103,CIGARETTES 3,2,198802,199701,1,1,108,20200,202,248,1.33,3.1099999,2.0712774,2.0799999,.42577243,0,387,,320103,41480,107,791,794,, 3,0,
513,320104,1,320104,CIGARETTES 4,,199601,199601,1,96,96,,,149,2.55,2.9200001,2.7957354,2.77,.082414083,,388,,320104,272,0,1317,1325,, 4,0,
514,320105,1,320105,CIGARETTES 5,2,198802,200201,1,1,168,20200,202,255,1.35,4.9400001,2.3128817,2.21,.73750991,0,389,,320105,45245,167,579,584,, 5,0,
515,320106,1,320106,CIGARETTES 6,,199601,199601,1,96,96,,,167,2.47,2.9000001,2.7619579,2.74,.095765717,,390,,320106,332,0,1317,1321,, 6,0,
516,320107,1,320107,CIGARETTES 7,2,198802,200201,1,1,168,20200,202,257,.69999999,2.5899999,1.2385825,1.17,.38892508,0,391,,320107,47441,167,579,581,, 7,0,
517,320108,1,320108,CIGARETTES 8,2,198802,202303,1,1,422,20200,202,259,1.36,21.09,4.8165374,3.1700001,3.6333358,2020001,392,,320108,86544,421,1,60,, 8,0,
518,320109,1,320109,CIGARETTES 9,2,198802,200201,1,1,168,20200,202,257,1.17,4.1399999,2.2149258,2.1600001,.63066703,0,393,,320109,49271,167,579,580,, 9,0,
519,320110,1,320110,CIGARETTES 10,2,198903,200801,1,14,240,20200,202,256,.88,6.2199998,2.7347972,2.3199999,1.168515,0,373,,320110,54047,226,393,396,,10,0,
520,320111,1,320111,CIGARETTES 11,2,199102,199701,1,37,108,20200,202,246,.80000001,2.9100001,2.1256294,2.0799999,.29477012,0,374,,320111,27957,71,940,941,,11,0,
521,320112,1,320112,CIGARETTES 12,2,199702,201701,1,109,348,20200,202,172,2.76,10.95,5.8199668,5.3099999,2.0108345,2020001,375,,320112,33871,239,346,351,,12,0,
522,320113,1,320113,CIGARETTES 13,2,199702,200801,1,109,240,20200,202,169,2.55,5.9699998,4.1179953,4.1599998,.68855792,0,376,,320113,18313,131,693,701,,13,0,
523,320114,1,320114,CIGARETTES 14,2,200202,200501,1,169,204,20200,202,97,3.5,4.5700002,3.780611,3.79,.16751981,0,377,,320114,4992,35,1096,1117,,14,0,
524,320115,1,320115,CIGARETTES 15,2,200202,202303,1,169,422,20200,202,141,3.78,16.59,7.1198621,6.9899998,2.4437416,2020001,378,,320115,35761,253,290,301,,15,0,
525,320116,1,320116,CIGARETTES 16,2,200202,200301,1,169,180,20200,202,62,3.5899999,4.8299999,4.1287885,3.9200001,.38569993,0,379,,320116,1585,11,1217,1275,,16,0,
526,320117,1,320117,CIGARETTES 17,2,200302,200401,1,181,192,20200,202,71,3.3699999,4.7399998,3.8493772,3.8299999,.14433061,0,380,,320117,1461,11,1217,1279,,17,0,
527,320118,1,320118,CIGARETTES 18,2,200402,201301,1,193,300,20200,202,118,3.6700001,7.8200002,4.9048257,4.6799998,.90500808,0,381,,320118,15363,107,791,819,,18,0,
528,320119,1,320119,VENDING MACHINE CIGARETTES,2,200502,201101,1,205,276,20200,202,134,4.5,8.5,5.9980574,5.9000001,.74805784,0,1277,,320119,8577,71,940,957,,ES,0,
529,320120,1,320120,CIGARETTES 19,2,200502,200601,1,205,216,20200,202,70,4.6100001,5.4499998,4.9186378,4.8899999,.13947318,0,382,,320120,1718,11,1217,1271,,19,0,
530,320121,1,320121,CIGARETTES 20,2,200602,201701,1,217,348,20200,202,113,4.0300002,10.19,6.2338161,6.0500002,1.0403817,2020001,384,,320121,16211,131,693,703,,20,0,
531,320122,1,320122,20 FILTER - OTHER BRAND,2,200802,202303,1,241,422,20200,202,124,4.3699999,19.290001,9.2110434,9.29,2.4983368,2020001,115,,320122,25849,181,526,533,,ND,0,
532,320124,1,320124,E-CIG REFILL BOTTL/CART 2-10ML,2,201602,202303,1,337,422,20200,202,139,.5,14.99,3.8497384,3.99,1.1304375,2020003,543,,320124,18537,85,878,886,,ML,0,
533,320125,1,320125,CIGARETTES 21CIGARETTES 21CIGARETTES 21,2,201702,202201,1,349,408,20200,202,90,7.8800001,15.39,10.037907,9.9899998,.77609122,2020001,385,,320125,8141,59,983,1003,,21,0,
534,320126,1,320126,CIGARETTES 22,,202202,202301,1,409,420,,,70,10,16.49,11.583759,11.4,.79699475,,386,,320126,1673,11,1217,1273,,22,0,
535,320201,1,320201,PIPE TOBACCO 25G,2,198802,200201,1,1,168,20200,202,255,1.2,5.8800001,2.0363491,1.9299999,.55952835,0,1004,,320201,43709,167,579,585,,5G,0,
536,320203,1,320203,HAND ROLLING TOBACCO 25GM 3,,199601,199601,1,96,96,,,171,3.52,3.8,3.6798272,3.7,.053366177,,736,,320203,347,0,1317,1319,, 3,0,
537,320204,1,320204,HAND ROLLING TOBACCO 25GM 4,,199601,199601,1,96,96,,,168,1.88,3.79,3.6621177,3.7,.16717747,,737,,320204,340,0,1317,1320,, 4,0,
538,320205,1,320205,5 CIGARS: SPECIFY BRAND,2,198802,202303,1,1,422,20200,202,256,.92000002,18.450001,2.9576674,2.21,1.8906842,2020002,120,,320205,83649,421,1,62,,ND,0,
539,320206,1,320206,HAND ROLLING TOBACCO PACK 30GM,2,199602,202303,1,97,422,20200,202,197,1.6900001,26.4,7.7678022,6.0500002,4.182322,2020003,738,,320206,44652,325,175,181,,GM,0,
540,410101,1,410101,PRIV RENTD UNFURNISHD PROPERTY,4,199502,201212,1,85,299,40101,401,356,16.5,8400,567.02313,495,424.63614,,1062,,410101,125853,214,445,445,,TY,0,
541,410103,1,410103,PRIVATE RENTED FURNISHED PRPTY,4,199502,201212,1,85,299,40101,401,353,5.75,8666,581.28979,500,370.52151,,1066,,410103,115231,214,445,446,,TY,0,
542,410502,1,410502,PLUMBER-REPLACE 2 PILLAR TAPS,4,198802,199812,1,1,131,40302,403,258,6,115,28.671986,27,12.458081,0,1016,,410502,20137,130,710,728,,PS,0,
543,410504,1,410504,ELECTRICIAN-ADD 13 AMP SOCKET,4,198802,199812,1,1,131,40302,403,249,5,130,31.0812,29.379999,13.980623,0,562,,410504,20078,130,710,729,,ET,0,
544,410507,1,410507,DECORATORS' CHARGES,,199601,199601,1,96,96,,,110,65,900,255.14642,230,126.12498,,473,,410507,148,0,1317,1354,,ES,0,
545,410508,1,410508,PLUMBER-DAYTIME HOURLY RATE,4,199002,202303,1,25,422,40302,403,539,5,170.38,39.236259,35.25,21.557529,4030201,1015,,410508,75209,397,129,132,,TE,0,
546,410509,1,410509,ELECTRICIAN-DAYTIME RATE/HOUR,4,199002,202303,1,25,422,40302,403,528,5,169.2,37.088753,30.549999,21.766239,4030202,563,,410509,78900,397,129,131,,UR,0,
547,410510,1,410510,DECORATORS CHARGES (1 HOUR),,199601,199601,1,96,96,,,113,35,434,201.84665,186,80.17067,,472,,410510,149,0,1317,1353,,R),0,
548,410513,1,410513,DIY EQUIPMENT HIRE,4,199502,199701,1,85,108,40302,403,196,2.5,28,10.039247,10,2.6580315,0,511,,410513,5099,23,1157,1163,,RE,0,
549,410514,1,410514,DECORATOR-HANGING WALLPAPER,4,199602,200101,1,97,156,40302,403,265,11.75,841.63,173.496,145,104.62891,0,470,,410514,9110,59,983,996,,ER,0,
550,410515,1,410515,DECORATOR-PAINT EXT HOUSEFRONT,4,199602,200101,1,97,156,40302,403,264,55,1815.37,278.1076,250,157.3576,0,471,,410515,9054,59,983,997,,NT,0,
551,410516,3,410516,GAS SERVICE CHARGE LOCAL,4,199702,201301,3,109,300,40302,403,551,14,245.5,58.210258,55,19.561928,0,20,1,410516,137505,191,496,496,,AL,0,
551,410516,3,410516,GAS SERVICE CHARGE LOCAL,5,199702,201301,3,109,300,50303,503,551,14,245.5,58.210258,55,19.561928,0,19,1,410516,137505,191,496,496,,AL,0,
551,410516,3,410516,GAS SERVICE CHARGE LOCAL,4,199702,201301,3,109,300,40302,403,551,14,245.5,58.210258,55,19.561928,0,21,1,410516,137505,191,496,496,,AL,0,
552,410517,1,410517,DECORATOR-DAILY RATE;SPEC HRS,4,200102,202303,1,157,422,40302,403,443,12.5,354,131.18935,123.34,41.024689,4030204,469,,410517,48221,265,260,272,,RS,0,
553,410518,1,410518,CARPENTER HOURLY RATE,4,200502,202303,1,205,422,40302,403,298,6.25,240,25.137453,21.09,15.099367,4030205,282,,410518,33849,217,404,413,,TE,0,
554,410602,1,410602,READY-MIXED FILLER-INT USE,4,198802,202303,1,1,422,40301,403,281,.49000001,23.4,3.810868,3.49,1.8865227,4030100,1084,,410602,74024,421,1,67,,SE,0,
555,410603,1,410603,WALLPAPER PASTE,4,198802,201401,1,1,312,40301,403,282,.44,26.4,2.8321288,2.45,1.9685599,0,1291,,410603,58998,311,208,210,,TE,0,
556,410604,1,410604,WALLPAPER (1),4,198802,199701,1,1,108,40301,403,216,.75,9.9899998,3.0708916,2.99,1.1991757,0,1290,,410604,20109,107,791,811,,1),0,
557,410605,1,410605,PAINT-EMULSION-WHITE-2.5-5LTR,4,198802,201501,1,1,324,40301,403,282,.99000001,42.52,8.2235975,7.4899998,3.9753902,0,982,,410605,59620,323,184,185,,TR,0,
558,410607,1,410607,PAINT BRUSH-2INCH/5CM WIDTH,4,198802,202303,1,1,422,40301,403,283,.33000001,18.120001,3.5850232,3.3900001,1.6036063,4030100,979,,410607,75179,421,1,65,,TH,0,
559,410610,1,410610,POWER POINT-DOUBLE SOCKET,5,198802,201601,1,1,336,50500,505,276,1,29,5.2671967,4.9899998,2.3817241,5050202,1045,,410610,60273,335,171,171,,ET,0,
560,410611,1,410611,DOOR HANDLE-PACK FOR ONE DOOR,5,198802,202303,1,1,422,50500,505,277,.5,86.980003,9.6486759,8.75,5.581429,5050202,521,,410611,67390,421,1,79,,OR,0,
561,410613,1,410613,WOOD CHISEL  3/4 INS,5,198802,199701,1,1,108,50500,505,233,.99000001,18.639999,7.2935805,6.79,2.4486899,0,1412,,410613,20692,107,791,809,,NS,0,
562,410614,1,410614,POWER DRILL-HAMMER ACTION,5,198802,202303,1,1,422,50500,505,270,8,515.03998,51.74017,39.990002,39.183456,5050101,1044,,410614,67891,421,1,76,,ON,0,
563,410618,1,410618,HARDBOARD-SHEET,4,199102,201101,1,37,276,40301,403,268,.30000001,15.1,3.7145238,3.5899999,1.7953607,0,742,,410618,34311,239,346,350,,ET,0,
564,410619,1,410619,SOFTWOOD-1.6M-2.4M LENGTH,4,199102,202001,1,37,384,40301,403,266,.5,35,2.8742001,2.25,1.9014363,4030100,1187,,410619,50561,347,164,164,,TH,0,
565,410620,1,410620,WALLPAPER-PER ROLL,4,199202,200501,1,49,204,40301,403,259,.5,24.16,6.1813707,5.9899998,2.2611237,0,1293,,410620,27526,155,617,627,,LL,0,
566,410621,1,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,4,199302,202303,1,61,422,40301,403,279,2.25,36.470001,10.423606,9.9700003,3.856854,4030100,1271,,410621,60620,361,144,146,,TR,0,
567,410622,1,410622,GLOSS PAINT-WHITE 750ML-2.5LTR,4,199402,201601,1,73,336,40301,403,279,.99000001,51.290001,7.3888593,5.8699999,4.3343182,4030100,722,,410622,46306,263,285,286,,TR,0,
568,410623,1,410623,HIRE DOM STEAM WLPAPR STRIPPER,4,199702,200901,1,109,252,40302,403,248,2.5699999,36.119999,13.691109,13.51,3.9836981,0,759,,410623,31399,143,656,664,,ER,0,
569,410624,1,410624,WALLPAPER-WHITE-TEXTURED/BLOWN,4,199702,200501,1,109,204,40301,403,200,.99000001,12.95,5.1204848,4.9899998,1.6032205,0,1294,,410624,12185,95,848,866,,WN,0,
570,410625,1,410625,SCREWDRIVER,5,199702,202303,1,109,422,50500,505,233,.30000001,30,4.6303339,3.49,4.1393814,5050201,1154,,410625,53648,313,188,198,,ER,0,
571,410626,1,410626,CERAMIC TILE PLAIN BOX OF 6-44,4,199702,201501,1,109,324,40301,403,215,1.4,64,9.5136919,8,5.8702998,0,301,,410626,26665,215,429,441,,44,0,
572,410627,1,410627,STEP LADDER SPEC NO OF STEPS,5,200202,201201,1,169,288,50500,505,143,7.9699998,110.34,27.700323,24.99,12.354749,0,1212,,410627,18518,119,748,757,,PS,0,
573,410628,1,410628,PAIR OF BASIN TAPS (NOT MIXER),4,200202,201301,1,169,300,40301,403,144,7.9899998,400,28.58367,24.99,23.172701,0,983,,410628,15124,131,693,705,,R),0,
574,410629,1,410629,WALLPAPER PER ROLL,4,200502,202303,1,205,422,40301,403,130,1.62,120,10.59279,8.9899998,9.6803608,4030100,1292,,410629,25246,217,404,419,,LL,0,
575,410630,1,410630,WOODSCREWS - STEEL/ZINC PLATED,4,200602,201501,1,217,324,40301,403,125,.02,17,2.2883055,1.72,1.7921444,0,1413,,410630,15031,107,791,821,,ED,0,
576,410631,1,410631,SHOWER HEAD,4,200702,202303,1,229,422,40301,403,141,.80000001,328,15.776511,12.99,14.293083,4030100,1172,,410631,30664,193,488,493,,AD,0,
577,410632,1,410632,HIRE OF DOMES CARPET CLEANER,5,200902,202303,1,253,422,50500,505,133,9,111.19,27.246956,23.76,9.6661577,5050102,760,,410632,19323,169,567,577,,ER,0,
578,410633,1,410633,MDF,4,201102,202303,1,277,422,40301,403,124,2.76,80.440002,19.939034,17.99,9.7065821,4030100,874,,410633,20572,145,642,653,,DF,0,
579,410636,1,410636,PAINT EMUL NOT WHITE 2.5-5LT,4,201502,201601,1,325,336,40301,403,78,6,67.5,21.530537,18.5,9.4810801,4030100,980,,410636,2351,11,1217,1238,,LT,0,
