date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
241,8,3,26,111,.050012503,-.15610957,140,.021428572,.18571429,.79285717,.20714286,Communication,Communication,01-02-2008,2008-02-01,2008,2,1
241,5,1080,523,8070,.1532239,-.13226259,9673,.11165099,.054068025,.83428097,.16571902,"Furnishings, household equipment and maintenance",Household,01-02-2008,2008-02-01,2008,2,1
241,12,638,321,6011,.11235955,-.11242606,6970,.091535151,.04605452,.86241031,.13758966,Miscellaneous goods and services,Misc,01-02-2008,2008-02-01,2008,2,1
241,6,64,67,1735,.15697673,-.10950351,1866,.034297962,.035905682,.92979634,.070203647,Health,Health,01-02-2008,2008-02-01,2008,2,1
242,11,994,151,10394,.06021376,-.078044832,11539,.086142644,.013086056,.90077132,.099228702,Restaurants and Hotels,Restaurants & Hotels,01-03-2008,2008-03-01,2008,3,1
242,4,255,77,3115,.12048191,-.08601588,3447,.073977374,.022338266,.90368438,.096315637,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2008,2008-03-01,2008,3,1
242,5,1427,883,9117,.15247864,-.1428775,11427,.12487967,.077273123,.79784721,.20215279,"Furnishings, household equipment and maintenance",Household,01-03-2008,2008-03-01,2008,3,1
242,9,721,798,7750,.13864347,-.16199023,9269,.07778617,.086093433,.83612043,.1638796,Recreation and culture,Recreation & culture,01-03-2008,2008-03-01,2008,3,1
242,12,552,512,6708,.13333334,-.11335237,7772,.071024187,.065877512,.86309832,.13690171,Miscellaneous goods and services,Misc,01-03-2008,2008-03-01,2008,3,1
242,1,2744,2378,15529,.1111111,-.07967253,20651,.13287492,.11515181,.75197327,.24802673,Food and non-alcoholic beverages,Food & drink,01-03-2008,2008-03-01,2008,3,1
242,6,94,105,1791,.10363096,-.093980022,1990,.047236182,.05276382,.89999998,.1,Health,Health,01-03-2008,2008-03-01,2008,3,1
242,7,138,60,3215,.069140553,-.091067031,3413,.040433638,.017579842,.9419865,.05801348,Transport,Transport,01-03-2008,2008-03-01,2008,3,1
242,3,826,734,9252,.28357244,-.22516514,10812,.076396599,.06788753,.85571587,.14428413,Clothing and footwear,Clothing and footwear,01-03-2008,2008-03-01,2008,3,1
242,2,513,622,2854,.08095938,-.025641061,3989,.12860367,.15592881,.71546751,.28453249,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2008,2008-03-01,2008,3,1
242,8,3,15,137,.044809561,-.25204206,155,.019354839,.096774191,.88387096,.11612903,Communication,Communication,01-03-2008,2008-03-01,2008,3,1
243,3,583,656,8365,.22067621,-.21111111,9604,.060703874,.068304874,.87099123,.12900874,Clothing and footwear,Clothing and footwear,01-04-2008,2008-04-01,2008,4,2
243,12,679,451,6371,.10541669,-.10286,7501,.090521261,.060125317,.84935343,.15064658,Miscellaneous goods and services,Misc,01-04-2008,2008-04-01,2008,4,2
243,5,962,1273,8637,.11111111,-.16073826,10872,.088484183,.11708977,.79442602,.20557395,"Furnishings, household equipment and maintenance",Household,01-04-2008,2008-04-01,2008,4,2
243,6,125,109,1734,.051550411,-.055590659,1968,.063516259,.055386178,.88109756,.11890244,Health,Health,01-04-2008,2008-04-01,2008,4,2
243,1,3563,2309,14832,.11428569,-.081129044,20704,.17209235,.11152434,.71638328,.28361669,Food and non-alcoholic beverages,Food & drink,01-04-2008,2008-04-01,2008,4,2
243,4,276,67,3076,.091355503,-.13373227,3419,.080725357,.019596374,.89967829,.10032173,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-2008,2008-04-01,2008,4,2
243,11,2652,128,8658,.057983201,-.099600717,11438,.23185872,.011190767,.7569505,.24304949,Restaurants and Hotels,Restaurants & Hotels,01-04-2008,2008-04-01,2008,4,2
243,8,3,1,148,.20008004,-.16675931,152,.019736841,.0065789474,.97368419,.02631579,Communication,Communication,01-04-2008,2008-04-01,2008,4,2
243,9,672,733,7261,.14306152,-.13629794,8666,.077544428,.084583431,.83787215,.16212785,Recreation and culture,Recreation & culture,01-04-2008,2008-04-01,2008,4,2
243,7,210,100,3081,.087466896,-.087631024,3391,.061928634,.029489826,.90858155,.09141846,Transport,Transport,01-04-2008,2008-04-01,2008,4,2
243,2,2579,263,1100,.050640978,-.092409894,3942,.65423644,.066717401,.27904618,.72095382,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-2008,2008-04-01,2008,4,2
244,6,115,140,1713,.088888891,-.17234355,1968,.05843496,.071138211,.87042683,.12957317,Health,Health,01-05-2008,2008-05-01,2008,5,2
244,2,513,502,2971,.050632313,-.019029595,3986,.12870045,.1259408,.74535877,.25464123,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-2008,2008-05-01,2008,5,2
244,4,270,149,3090,.070631988,-.09315639,3509,.076944999,.042462241,.88059276,.11940724,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-2008,2008-05-01,2008,5,2
244,8,2,15,141,.37520322,-.047630385,158,.012658228,.094936706,.89240509,.10759494,Communication,Communication,01-05-2008,2008-05-01,2008,5,2
244,1,4123,2140,14385,.11419214,-.074297227,20648,.19968036,.103642,.69667763,.30332237,Food and non-alcoholic beverages,Food & drink,01-05-2008,2008-05-01,2008,5,2
244,11,947,162,10576,.0647652,-.06771668,11685,.08104407,.013863928,.905092,.094907999,Restaurants and Hotels,Restaurants & Hotels,01-05-2008,2008-05-01,2008,5,2
244,12,620,468,6552,.12554324,-.11506113,7640,.081151836,.061256543,.85759163,.14240837,Miscellaneous goods and services,Misc,01-05-2008,2008-05-01,2008,5,2
244,7,212,61,3138,.099638194,-.11805555,3411,.06215186,.017883319,.91996479,.08003518,Transport,Transport,01-05-2008,2008-05-01,2008,5,2
244,3,469,534,9250,.20833334,-.2,10253,.045742709,.052082319,.90217495,.097825028,Clothing and footwear,Clothing and footwear,01-05-2008,2008-05-01,2008,5,2
244,9,691,659,7768,.12756543,-.16228533,9118,.075784162,.072274625,.85194123,.14805879,Recreation and culture,Recreation & culture,01-05-2008,2008-05-01,2008,5,2
244,5,1267,715,9441,.16694492,-.15828803,11423,.11091657,.062593013,.8264904,.17350958,"Furnishings, household equipment and maintenance",Household,01-05-2008,2008-05-01,2008,5,2
245,9,915,668,7514,.1540239,-.15559651,9097,.10058261,.073430799,.82598656,.17401341,Recreation and culture,Recreation & culture,01-06-2008,2008-06-01,2008,6,2
245,2,473,564,2979,.071942464,-.030127669,4016,.11777888,.14043824,.74178284,.25821713,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-2008,2008-06-01,2008,6,2
245,1,5307,2645,12683,.11111114,-.078153595,20635,.25718439,.12818028,.61463535,.38536465,Food and non-alcoholic beverages,Food & drink,01-06-2008,2008-06-01,2008,6,2
245,7,278,84,3042,.092463098,-.088541649,3404,.081668623,.02467685,.89365453,.10634547,Transport,Transport,01-06-2008,2008-06-01,2008,6,2
245,4,286,93,3167,.10076247,-.090936698,3546,.080654256,.026226735,.89311898,.10688099,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-2008,2008-06-01,2008,6,2
245,11,705,178,10866,.069182418,-.076923005,11749,.060005106,.015150226,.92484468,.075155333,Restaurants and Hotels,Restaurants & Hotels,01-06-2008,2008-06-01,2008,6,2
245,8,13,19,130,.43570313,-.16672224,162,.08024691,.11728395,.80246913,.19753087,Communication,Communication,01-06-2008,2008-06-01,2008,6,2
245,3,569,818,9115,.24980807,-.22691035,10502,.054180156,.077889927,.86792994,.13207008,Clothing and footwear,Clothing and footwear,01-06-2008,2008-06-01,2008,6,2
245,6,132,130,1718,.12500001,-.080000013,1980,.06666667,.065656565,.86767679,.13232324,Health,Health,01-06-2008,2008-06-01,2008,6,2
245,12,590,507,6592,.10791536,-.088144019,7689,.076732993,.065938354,.85732865,.14267135,Miscellaneous goods and services,Misc,01-06-2008,2008-06-01,2008,6,2
245,5,1549,1137,8919,.20790043,-.17163086,11605,.13347694,.097975008,.76854801,.23145196,"Furnishings, household equipment and maintenance",Household,01-06-2008,2008-06-01,2008,6,2
246,3,669,1173,8455,.22540161,-.26262626,10297,.064970382,.11391667,.82111293,.17888705,Clothing and footwear,Clothing and footwear,01-07-2008,2008-07-01,2008,7,3
246,11,691,152,10932,.066666678,-.07407409,11775,.058683652,.012908705,.92840767,.071592361,Restaurants and Hotels,Restaurants & Hotels,01-07-2008,2008-07-01,2008,7,3
246,12,544,481,6740,.11115383,-.12531328,7765,.070057951,.061944623,.86799741,.13200258,Miscellaneous goods and services,Misc,01-07-2008,2008-07-01,2008,7,3
246,1,4069,3256,13717,.11155573,-.10050507,21042,.19337516,.15473814,.6518867,.3481133,Food and non-alcoholic beverages,Food & drink,01-07-2008,2008-07-01,2008,7,3
246,6,112,99,1763,.11267612,-.036700338,1974,.056737587,.050151974,.89311045,.10688956,Health,Health,01-07-2008,2008-07-01,2008,7,3
246,4,328,70,3187,.079184406,-.1535804,3585,.091492333,.019525802,.88898188,.11101814,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-07-2008,2008-07-01,2008,7,3
246,5,953,1613,9278,.11967641,-.20023558,11844,.080462679,.13618711,.78335023,.21664979,"Furnishings, household equipment and maintenance",Household,01-07-2008,2008-07-01,2008,7,3
246,9,759,839,7591,.14306152,-.17550057,9189,.082598761,.091304824,.82609642,.17390358,Recreation and culture,Recreation & culture,01-07-2008,2008-07-01,2008,7,3
246,7,269,74,3057,.0925318,-.131097,3400,.079117648,.021764705,.89911765,.10088235,Transport,Transport,01-07-2008,2008-07-01,2008,7,3
246,8,25,11,115,.0011445183,-.10005002,151,.16556291,.072847679,.76158941,.23841059,Communication,Communication,01-07-2008,2008-07-01,2008,7,3
246,2,377,625,3129,.084208861,-.032713804,4131,.091261193,.15129508,.75744373,.24255627,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-07-2008,2008-07-01,2008,7,3
247,2,479,517,3127,.071104631,-.043889701,4123,.11617754,.12539414,.75842834,.24157168,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-08-2008,2008-08-01,2008,8,3
247,5,1884,867,9130,.12993541,-.166713,11881,.15857251,.072973654,.76845384,.23154616,"Furnishings, household equipment and maintenance",Household,01-08-2008,2008-08-01,2008,8,3
247,4,204,168,3221,.1225265,-.10366759,3593,.056777067,.046757583,.89646536,.10353465,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-2008,2008-08-01,2008,8,3
247,8,37,4,110,.088161223,-.10005002,151,.24503312,.026490066,.72847682,.27152318,Communication,Communication,01-08-2008,2008-08-01,2008,8,3
247,6,109,77,1800,.082352929,-.044677898,1986,.054884188,.038771398,.90634441,.093655586,Health,Health,01-08-2008,2008-08-01,2008,8,3
247,12,690,428,6657,.11917157,-.074071735,7775,.088745981,.055048231,.85620576,.14379421,Miscellaneous goods and services,Misc,01-08-2008,2008-08-01,2008,8,3
247,1,3410,2885,14832,.11453728,-.09160839,21127,.16140483,.13655512,.70204002,.29795995,Food and non-alcoholic beverages,Food & drink,01-08-2008,2008-08-01,2008,8,3
247,11,548,156,11144,.064434543,-.084687367,11848,.046252534,.01316678,.94058067,.059419312,Restaurants and Hotels,Restaurants & Hotels,01-08-2008,2008-08-01,2008,8,3
247,3,857,705,8722,.2857143,-.22499999,10284,.083333336,.06855309,.8481136,.15188643,Clothing and footwear,Clothing and footwear,01-08-2008,2008-08-01,2008,8,3
247,9,780,663,7641,.13392857,-.14210272,9084,.085865259,.07298547,.84114927,.15885073,Recreation and culture,Recreation & culture,01-08-2008,2008-08-01,2008,8,3
247,7,297,71,3036,.086934462,-.083972439,3404,.087250292,.020857815,.8918919,.1081081,Transport,Transport,01-08-2008,2008-08-01,2008,8,3
248,12,639,363,6800,.11139236,-.1318094,7802,.081902079,.046526533,.87157142,.12842861,Miscellaneous goods and services,Misc,01-09-2008,2008-09-01,2008,9,3
248,4,309,149,3096,.083404213,-.10646051,3554,.08694429,.041924592,.87113112,.12886888,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-2008,2008-09-01,2008,9,3
248,1,2844,2796,15541,.10133891,-.10368939,21181,.13427128,.1320051,.73372364,.26627636,Food and non-alcoholic beverages,Food & drink,01-09-2008,2008-09-01,2008,9,3
248,7,312,95,3000,.088815771,-.1,3407,.091576166,.027883768,.88054007,.11945993,Transport,Transport,01-09-2008,2008-09-01,2008,9,3
248,3,933,660,8866,.25016677,-.23499998,10459,.089205466,.063103549,.847691,.15230902,Clothing and footwear,Clothing and footwear,01-09-2008,2008-09-01,2008,9,3
248,8,4,22,121,.15006877,-.25006256,147,.027210884,.14965986,.82312924,.17687073,Communication,Communication,01-09-2008,2008-09-01,2008,9,3
248,9,752,726,7454,.13781828,-.14311343,8932,.084191673,.08128079,.83452755,.16547246,Recreation and culture,Recreation & culture,01-09-2008,2008-09-01,2008,9,3
248,2,436,537,3145,.055617355,-.054200552,4118,.10587664,.1304031,.76372027,.23627974,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-2008,2008-09-01,2008,9,3
248,11,1306,205,10388,.0546652,-.099173553,11899,.10975713,.017228339,.87301451,.12698546,Restaurants and Hotels,Restaurants & Hotels,01-09-2008,2008-09-01,2008,9,3
248,5,1601,885,9197,.13733906,-.16917285,11683,.13703673,.075751089,.78721219,.21278781,"Furnishings, household equipment and maintenance",Household,01-09-2008,2008-09-01,2008,9,3
248,6,80,101,1800,.14430635,-.091836765,1981,.040383644,.050984353,.90863198,.091367997,Health,Health,01-09-2008,2008-09-01,2008,9,3
249,6,143,89,1758,.10891265,-.080049261,1990,.0718593,.044723619,.88341707,.11658292,Health,Health,01-10-2008,2008-10-01,2008,10,4
249,8,13,26,122,.33344454,-.06963402,161,.080745339,.16149068,.75776398,.24223602,Communication,Communication,01-10-2008,2008-10-01,2008,10,4
249,3,568,775,9818,.22499999,-.22499999,11161,.050891496,.069438219,.87967026,.12032972,Clothing and footwear,Clothing and footwear,01-10-2008,2008-10-01,2008,10,4
249,4,242,185,3138,.10003341,-.08987543,3565,.067882188,.051893409,.88022441,.11977559,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-2008,2008-10-01,2008,10,4
249,11,736,175,11167,.058968533,-.06066177,12078,.060937241,.014489153,.9245736,.075426392,Restaurants and Hotels,Restaurants & Hotels,01-10-2008,2008-10-01,2008,10,4
249,1,3080,2777,15430,.11904765,-.11010101,21287,.14468925,.13045521,.72485554,.27514446,Food and non-alcoholic beverages,Food & drink,01-10-2008,2008-10-01,2008,10,4
249,2,515,460,3161,.08985877,-.059748445,4136,.12451644,.11121857,.764265,.23573501,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-2008,2008-10-01,2008,10,4
249,7,228,82,3098,.07182914,-.1115262,3408,.066901408,.024061034,.90903753,.09096244,Transport,Transport,01-10-2008,2008-10-01,2008,10,4
249,5,987,1407,9177,.125,-.15596332,11571,.085299455,.1215971,.79310346,.20689654,"Furnishings, household equipment and maintenance",Household,01-10-2008,2008-10-01,2008,10,4
249,9,674,898,7556,.14285919,-.14314379,9128,.073838741,.098378614,.82778263,.17221735,Recreation and culture,Recreation & culture,01-10-2008,2008-10-01,2008,10,4
249,12,545,433,6894,.106955,-.125,7872,.069232725,.055005081,.87576222,.12423781,Miscellaneous goods and services,Misc,01-10-2008,2008-10-01,2008,10,4
250,3,693,1053,9842,.23414893,-.2,11588,.059803244,.090869866,.84932691,.15067311,Clothing and footwear,Clothing and footwear,01-11-2008,2008-11-01,2008,11,4
250,6,130,46,1812,.11962926,-.15702891,1988,.065392353,.023138832,.9114688,.088531181,Health,Health,01-11-2008,2008-11-01,2008,11,4
250,4,180,162,3162,.10025059,-.091324218,3504,.051369864,.046232875,.90239727,.09760274,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-2008,2008-11-01,2008,11,4
250,2,437,665,3015,.060790289,-.12009608,4117,.10614525,.16152538,.73232937,.26767063,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-2008,2008-11-01,2008,11,4
250,1,4143,2453,14478,.13496934,-.10454977,21074,.19659296,.11639936,.68700767,.3129923,Food and non-alcoholic beverages,Food & drink,01-11-2008,2008-11-01,2008,11,4
250,11,575,191,11379,.059269145,-.096568905,12145,.047344588,.015726637,.93692875,.063071221,Restaurants and Hotels,Restaurants & Hotels,01-11-2008,2008-11-01,2008,11,4
250,7,174,119,3136,.11639738,-.11121037,3429,.050743658,.034703996,.91455233,.085447654,Transport,Transport,01-11-2008,2008-11-01,2008,11,4
250,12,522,409,7034,.12359551,-.1431835,7965,.065536723,.051349655,.88311362,.11688638,Miscellaneous goods and services,Misc,01-11-2008,2008-11-01,2008,11,4
250,5,1299,1036,9241,.14727134,-.15105501,11576,.11221493,.08949551,.79828954,.20171043,"Furnishings, household equipment and maintenance",Household,01-11-2008,2008-11-01,2008,11,4
250,9,769,880,7703,.15007503,-.13068706,9352,.0822284,.094097517,.82367408,.17632592,Recreation and culture,Recreation & culture,01-11-2008,2008-11-01,2008,11,4
250,8,13,31,129,.08334703,-.28011206,173,.075144507,.17919075,.74566472,.25433525,Communication,Communication,01-11-2008,2008-11-01,2008,11,4
251,7,164,962,2225,.092592418,-.021283189,3351,.048940614,.28707847,.6639809,.3360191,Transport,Transport,01-12-2008,2008-12-01,2008,12,4
251,3,773,7624,3590,.236875,-.021333313,11987,.064486526,.63602233,.29949111,.70050883,Clothing and footwear,Clothing and footwear,01-12-2008,2008-12-01,2008,12,4
251,9,796,4315,3668,.1177163,-.021474602,8779,.090670921,.49151385,.41781524,.58218479,Recreation and culture,Recreation & culture,01-12-2008,2008-12-01,2008,12,4
251,6,50,709,1207,.059852414,-.021677027,1966,.02543235,.36063072,.6139369,.38606307,Health,Health,01-12-2008,2008-12-01,2008,12,4
251,2,1328,640,2022,.019138852,-.046394333,3990,.33283207,.160401,.50676692,.49323308,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-2008,2008-12-01,2008,12,4
251,8,1,137,16,.30486989,-.021678677,154,.0064935065,.88961041,.1038961,.89610392,Communication,Communication,01-12-2008,2008-12-01,2008,12,4
251,4,117,1627,1762,.10272232,-.021306831,3506,.033371363,.46406162,.50256705,.49743298,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-2008,2008-12-01,2008,12,4
251,11,643,2369,8592,.06781137,-.021980688,11604,.055411927,.20415375,.74043435,.25956568,Restaurants and Hotels,Restaurants & Hotels,01-12-2008,2008-12-01,2008,12,4
251,12,451,3901,3443,.10933329,-.021304946,7795,.057857603,.500449,.4416934,.55830657,Miscellaneous goods and services,Misc,01-12-2008,2008-12-01,2008,12,4
251,1,3381,3939,13680,.10628021,-.061557818,21000,.161,.18757142,.65142858,.34857142,Food and non-alcoholic beverages,Food & drink,01-12-2008,2008-12-01,2008,12,4
251,5,1334,7482,2360,.18836766,-.021333313,11176,.11936292,.66947031,.21116678,.78883326,"Furnishings, household equipment and maintenance",Household,01-12-2008,2008-12-01,2008,12,4
