quote_date,item_id,description,name5,date,price,p,keep
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,20,5.5050001,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,30,6.0404167,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,40,6.5450001,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,50,6.9591665,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,60,7.6462498,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,70,8.2637501,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,80,8.8400002,1
201301,220107,PUB -HOT MEAL,A. Pub Meal,300,90,9.8245831,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,10,5.0041666,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,20,5.4933333,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,30,6.0037498,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,40,6.5645833,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,50,6.9929166,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,60,7.5966663,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,70,8.3125,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,80,8.8262501,1
201302,220107,PUB -HOT MEAL,A. Pub Meal,301,90,10.1025,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,10,5.0124998,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,20,5.5166664,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,30,6.0183334,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,40,6.5595832,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,50,7.03125,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,60,7.7366667,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,70,8.1925001,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,80,8.9491663,1
201303,220107,PUB -HOT MEAL,A. Pub Meal,302,90,10.161667,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,10,5.0499997,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,20,5.6091666,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,30,6.2483335,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,40,6.6745834,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,50,7.2058334,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,60,7.7516665,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,70,8.3316669,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,80,9.0083332,1
201304,220107,PUB -HOT MEAL,A. Pub Meal,303,90,9.9949999,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,10,5.0366664,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,20,5.6254168,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,30,6.2325001,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,40,6.6608334,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,50,7.1725001,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,60,7.7725,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,70,8.3116665,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,80,9.1062498,1
201305,220107,PUB -HOT MEAL,A. Pub Meal,304,90,10.27,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,10,5.0458331,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,20,5.6420832,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,30,6.2558331,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,40,6.665,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,50,7.1754165,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,60,7.7962499,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,70,8.373333,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,80,9.1904163,1
201306,220107,PUB -HOT MEAL,A. Pub Meal,305,90,10.399166,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,10,5.0879164,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,20,5.6616669,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,30,6.2679167,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,40,6.6983333,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,50,7.2241669,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,60,7.7379165,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,70,8.3599997,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,80,9.1883335,1
201307,220107,PUB -HOT MEAL,A. Pub Meal,306,90,10.134583,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,10,5.1116667,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,20,5.6591668,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,30,6.2725,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,40,6.7441664,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,50,7.2054167,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,60,7.8024998,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,70,8.3400002,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,80,9.2495832,1
201308,220107,PUB -HOT MEAL,A. Pub Meal,307,90,10.286667,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,10,5.1391668,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,20,5.7424998,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,30,6.3158331,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,40,6.7550001,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,50,7.2520833,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,60,7.8125,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,70,8.3900003,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,80,9.2908335,1
201309,220107,PUB -HOT MEAL,A. Pub Meal,308,90,10.2775,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,10,5.1533332,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,20,5.8366666,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,30,6.3499999,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,40,6.7424998,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,50,7.2362499,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,60,7.8191667,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,70,8.3608332,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,80,9.2562494,1
201310,220107,PUB -HOT MEAL,A. Pub Meal,309,90,10.235833,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,10,5.1500001,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,20,5.8295832,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,30,6.3108335,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,40,6.7925,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,50,7.3150001,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,60,7.9258332,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,70,8.4566669,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,80,9.3237495,1
201311,220107,PUB -HOT MEAL,A. Pub Meal,310,90,10.2075,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,10,5.1708331,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,20,5.8175001,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,30,6.3775001,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,40,6.8716664,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,50,7.3400002,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,60,7.9266667,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,70,8.4949999,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,80,9.4408331,1
201312,220107,PUB -HOT MEAL,A. Pub Meal,311,90,10.445833,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,10,5.1358333,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,20,5.8741665,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,30,6.4416666,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,40,6.8933334,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,50,7.4041667,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,60,8.0333328,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,70,8.5358334,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,80,9.3741665,1
201401,220107,PUB -HOT MEAL,A. Pub Meal,312,90,10.490833,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,10,5.19875,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,20,5.8679166,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,30,6.3566666,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,40,6.8345833,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,50,7.3533335,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,60,7.9324999,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,70,8.7849998,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,80,9.3704166,1
201402,220107,PUB -HOT MEAL,A. Pub Meal,313,90,10.409166,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,10,5.3229165,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,20,5.9770832,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,30,6.3954167,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,40,6.8562498,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,50,7.3841667,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,60,7.8695831,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,70,8.810833,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,80,9.3579168,1
201403,220107,PUB -HOT MEAL,A. Pub Meal,314,90,10.476666,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,10,5.28125,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,20,5.9187498,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,30,6.3795834,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,40,6.8379164,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,50,7.3770833,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,60,7.8829165,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,70,8.8433332,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,80,9.4879169,1
201404,220107,PUB -HOT MEAL,A. Pub Meal,315,90,10.571667,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,10,5.2820835,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,20,5.8983331,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,30,6.4225001,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,40,6.8791666,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,50,7.4412498,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,60,7.9337502,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,70,8.7858334,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,80,9.5562496,1
201405,220107,PUB -HOT MEAL,A. Pub Meal,316,90,10.652917,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,10,5.2691665,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,20,5.90625,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,30,6.4737501,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,40,6.904583,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,50,7.4533334,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,60,7.9716663,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,70,8.79,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,80,9.6758337,1
201406,220107,PUB -HOT MEAL,A. Pub Meal,317,90,10.554584,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,10,5.3241668,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,20,5.998333,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,30,6.4699998,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,40,6.8741665,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,50,7.5241666,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,60,8.0670834,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,70,8.8408337,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,80,9.6908331,1
201407,220107,PUB -HOT MEAL,A. Pub Meal,318,90,10.710834,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,10,5.3054166,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,20,5.8983331,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,30,6.4379168,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,40,6.8979168,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,50,7.5174999,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,60,8.1454163,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,70,8.8320827,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,80,9.7124996,1
201408,220107,PUB -HOT MEAL,A. Pub Meal,319,90,10.646667,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,10,5.3274999,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,20,5.9175,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,30,6.4324999,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,40,6.9104166,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,50,7.4904165,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,60,8.0524998,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,70,8.8458328,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,80,9.6941662,1
201409,220107,PUB -HOT MEAL,A. Pub Meal,320,90,10.719167,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,10,5.4229164,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,20,6.0108333,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,30,6.5699997,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,40,6.9499998,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,50,7.5499997,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,60,8.060833,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,70,8.8166666,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,80,9.6729164,1
201410,220107,PUB -HOT MEAL,A. Pub Meal,321,90,10.675833,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,10,5.4291668,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,20,6.0499997,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,30,6.5583334,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,40,6.9699998,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,50,7.5974998,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,60,8.0958328,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,70,8.8533335,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,80,9.7470837,1
201411,220107,PUB -HOT MEAL,A. Pub Meal,322,90,10.66,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,10,5.4400001,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,20,6.0516667,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,30,6.5916667,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,40,6.9504166,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,50,7.6220832,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,60,8.1579161,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,70,8.8783331,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,80,9.7524996,1
201412,220107,PUB -HOT MEAL,A. Pub Meal,323,90,10.743333,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,10,5.4175,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,20,6.0654163,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,30,6.6216664,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,40,6.9454165,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,50,7.6124997,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,60,8.208333,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,70,8.8249998,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,80,9.7245827,1
201501,220107,PUB -HOT MEAL,A. Pub Meal,324,90,10.664166,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,10,5.4641666,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,20,6.0808334,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,30,6.5891666,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,40,7.0158334,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,50,7.71,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,60,8.1116667,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,70,8.7325001,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,80,9.7058334,1
201502,220107,PUB -HOT MEAL,A. Pub Meal,325,90,10.919167,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,10,5.44625,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,20,6.1025,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,30,6.603333,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,40,7.0241666,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,50,7.6183333,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,60,8.17875,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,70,8.7941666,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,80,9.7141666,1
201503,220107,PUB -HOT MEAL,A. Pub Meal,326,90,10.862917,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,10,5.4304166,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,20,6.1566668,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,30,6.6341667,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,40,7.0674996,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,50,7.7354164,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,60,8.21875,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,70,8.8366661,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,80,9.708333,1
201504,220107,PUB -HOT MEAL,A. Pub Meal,327,90,10.880417,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,10,5.4970832,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,20,6.1895833,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,30,6.6508331,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,40,7.125,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,50,7.7029166,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,60,8.2687502,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,70,8.958333,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,80,9.7058334,1
201505,220107,PUB -HOT MEAL,A. Pub Meal,328,90,10.87625,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,10,5.6008334,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,20,6.2774997,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,30,6.73,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,40,7.1908331,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,50,7.770833,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,60,8.3883333,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,70,9.1516666,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,80,9.8716669,1
201506,220107,PUB -HOT MEAL,A. Pub Meal,329,90,10.9325,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,10,5.6008334,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,20,6.1983333,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,30,6.6824999,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,40,7.1416664,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,50,7.7729168,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,60,8.3791666,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,70,9.0616665,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,80,9.8591661,1
201507,220107,PUB -HOT MEAL,A. Pub Meal,330,90,10.890833,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,10,5.6166668,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,20,6.310833,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,30,6.6949997,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,40,7.1191664,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,50,7.7066665,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,60,8.2558336,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,70,8.9724998,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,80,9.8050003,1
201508,220107,PUB -HOT MEAL,A. Pub Meal,331,90,10.786667,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,10,5.6124997,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,20,6.3058333,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,30,6.6949997,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,40,7.1599998,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,50,7.6691666,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,60,8.2091665,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,70,9.0683336,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,80,9.8779163,1
201509,220107,PUB -HOT MEAL,A. Pub Meal,332,90,10.87,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,10,5.6395831,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,20,6.3474998,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,30,6.7608333,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,40,7.2616668,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,50,7.8208332,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,60,8.2991667,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,70,9.0775003,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,80,9.9324999,1
201510,220107,PUB -HOT MEAL,A. Pub Meal,333,90,11.159166,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,10,5.6541667,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,20,6.3474998,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,30,6.7491665,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,40,7.2258334,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,50,7.750833,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,60,8.3149996,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,70,9.123333,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,80,9.9025002,1
201511,220107,PUB -HOT MEAL,A. Pub Meal,334,90,11.044167,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,10,5.6741667,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,20,6.438333,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,30,6.7958331,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,40,7.2725,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,50,7.8145833,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,60,8.3725004,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,70,9.1166668,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,80,10.003333,1
201512,220107,PUB -HOT MEAL,A. Pub Meal,335,90,11.035833,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,10,5.6612501,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,20,6.4029164,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,30,6.7458334,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,40,7.2558331,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,50,7.8079166,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,60,8.2775002,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,70,9.2391663,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,80,10.037084,1
201601,220107,PUB -HOT MEAL,A. Pub Meal,336,90,11.079166,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,10,5.6333332,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,20,6.3787498,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,30,6.8391666,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,40,7.3199997,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,50,7.73875,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,60,8.4058332,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,70,8.9849997,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,80,9.7716665,1
201602,220107,PUB -HOT MEAL,A. Pub Meal,337,90,11.430833,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,10,5.5958333,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,20,6.4458332,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,30,6.8704166,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,40,7.2474999,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,50,7.7137499,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,60,8.3487501,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,70,8.9008331,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,80,9.8070831,1
201603,220107,PUB -HOT MEAL,A. Pub Meal,338,90,11.256666,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,10,5.6116667,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,20,6.4820833,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,30,6.8820834,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,40,7.3104167,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,50,7.8833332,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,60,8.3787498,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,70,9.0424995,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,80,9.8254166,1
201604,220107,PUB -HOT MEAL,A. Pub Meal,339,90,11.363333,1
201605,220107,PUB -HOT MEAL,A. Pub Meal,340,10,5.8158331,1
