year,price
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.950001
1990,17.99
1990,17.99
1990,17.99
1990,17.99
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18
1990,18.25
1990,18.25
1990,18.25
1990,18.25
1990,18.450001
1990,18.5
1990,18.75
1990,18.75
1990,18.75
1990,18.93
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.950001
1990,18.99
1990,18.99
1990,18.99
1990,18.99
1990,18.99
1990,18.99
1990,18.99
1990,18.99
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19
1990,19.049999
1990,19.049999
1990,19.049999
1990,19.4
1990,19.4
1990,19.4
1990,19.4
1990,19.4
1990,19.4
1990,19.49
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.950001
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,19.99
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.200001
1990,20.950001
1990,20.950001
1990,20.99
1990,20.99
1990,21
1990,21
1990,21
1990,21
1990,21
1990,21.450001
1990,21.450001
1990,21.450001
1990,21.450001
1990,21.450001
1990,21.450001
1990,21.5
1990,21.950001
1990,21.99
1990,21.99
1990,21.99
1990,21.99
1990,21.99
1990,21.99
1990,22
1990,22.450001
1990,22.450001
1990,22.450001
1990,22.950001
1990,22.950001
1990,22.950001
1990,23
1990,23
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.950001
1990,24.99
1990,24.99
1990,24.99
1990,24.99
1990,25.950001
1990,29.950001
1990,34.900002
1990,34.900002
1990,34.900002
1990,49.990002
1990,49.990002
1995,5.9899998
1995,6.9899998
1995,6.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,7.9899998
1995,8.25
1995,8.25
1995,8.25
1995,8.25
1995,8.25
1995,8.25
1995,8.25
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,8.9899998
1995,9.4899998
1995,9.4899998
1995,9.4899998
1995,9.4899998
1995,9.5
1995,9.5
1995,9.5
1995,9.5
1995,9.5
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9499998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,9.9899998
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,10.99
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.49
1995,11.95
1995,11.95
1995,11.95
1995,11.95
1995,11.95
1995,11.95
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,11.99
1995,12
1995,12
1995,12
1995,12
1995,12
1995,12.49
1995,12.49
1995,12.49
1995,12.5
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,12.99
1995,13
1995,13
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.49
1995,13.5
1995,13.87
1995,13.87
1995,13.87
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,13.99
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.49
1995,14.66
1995,14.66
1995,14.75
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.95
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,14.99
1995,15.1
1995,15.1
1995,15.1
1995,15.1
1995,15.1
1995,15.1
1995,15.16
1995,15.16
1995,15.16
1995,15.41
1995,15.48
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
1995,15.49
